,Period_1,PeriodAmp1,P1 0.5 Harmonic Amp,P1 2 Harmonic Amp,P1 3 Harmonic Amp,P1 4 Harmonic Amp,P1 5 Harmonic Amp,Period_2,PeriodAmp2,P2 0.5 Harmonic Amp,P2 2 Harmonic Amp,P2 3 Harmonic Amp,P2 4 Harmonic Amp,P2 5 Harmonic Amp,Period_3,PeriodAmp3,P3 0.5 Harmonic Amp,P3 2 Harmonic Amp,P3 3 Harmonic Amp,P3 4 Harmonic Amp,P3 5 Harmonic Amp,Period_4,PeriodAmp4,P4 0.5 Harmonic Amp,P4 2 Harmonic Amp,P4 3 Harmonic Amp,P4 4 Harmonic Amp,P4 5 Harmonic Amp,Period_5,PeriodAmp5,P5 0.5 Harmonic Amp,P5 2 Harmonic Amp,P5 3 Harmonic Amp,P5 4 Harmonic Amp,P5 5 Harmonic Amp,Period Doubled,Campaign Number
206135075.0,18.3061594203,0.0135434624,0.008238279843463165,0.010703439686166386,0.011915964723301366,0.011652776844927918,0.011694779906965056,6.8762423222,0.0131522711,0.011423103421153675,0.011915964723301366,0.011458886143942217,0.01105571708309897,0.011141786507348513,7.8529577177,0.01300487,0.007991764701146696,0.010160172470598357,0.010935131658981209,0.011652776844927918,0.011120545824426205,6.1156103427,0.012175557,0.011215498804697745,0.011915964723301366,0.01134491921211491,0.010887484192163618,0.011141786507348513,3.2313822513,0.0119159647,0.0012728825643813302,0.010887484192163618,0.010731214786007458,0.009815359794634571,0.009632487065115212,1.0,3.0
206492383.0,0.3055891239,0.8998092909,0.05272917227540987,0.057996978402994795,0.004348791819885821,0.0003648045974020969,,0.101866811,0.0052211091,0.000667094623261306,0.0019305802178371406,,,,0.4053683142,0.0036757224,0.00018499409277518324,0.000667094623261306,0.0008390935042513705,0.003367319146414964,0.0018015413664181274,0.0941335729,0.0033673191,0.0021368225882381145,0.002042525628173598,,,,0.0680137157,0.0024241942,0.0004903158546716074,,,,,1.0,3.0
206331021.0,0.0612245939,0.265592991,0.005196496118679189,,,,,0.0417502123,0.2175765809,0.004357405044784252,,,,,0.0441775392,0.0633246645,0.003560863872220649,,,,,0.0530679792,0.062706336,0.002608789149037424,,,,,0.0739455006,0.030152927,0.00313356779080105,,,,,0.0,3.0
206288770.0,8.260913995,0.0234240424,0.02241628560338819,0.020695443073904432,0.021211994141432905,0.020500528117944172,0.019271170974965883,1.3033199887,0.0212119941,0.02057371044480187,0.017845958771873706,0.014245676713738477,0.009402241969269734,0.006319972059332794,2.7493054959,0.0205737104,0.0187157730695612,0.02053465159590429,0.019271170974965883,0.017845958771873706,0.01630531837757132,1.547339132,0.0205346516,0.018740466840267863,0.017845958771873706,0.014245676713738477,0.01100048403894236,0.00897002829787659,1.1257815077,0.0205005281,0.019662951033151944,0.01630531837757132,0.010684032499722093,0.006287651751309124,0.003593485458766299,1.0,3.0
206242361.0,0.6192338394,0.7339552808,0.0013029099069060152,0.15347939626675378,0.05321182882725547,0.011146795550030652,0.001129705147372157,0.5851102329,0.0039546169,0.0013029099069060152,0.0004072954993438756,0.002637769182282936,0.0005158455352797427,0.0004969014153343202,0.4059841937,0.0028751011,0.0008104304142389628,0.0002150804167411717,0.0005158455352797427,0.0021739740716172863,0.0017452334837144848,0.1756237894,0.0026377692,0.000408288881337236,0.0021593246002783615,0.0019968429159090023,0.0014735752787866383,,0.0941612151,0.0021593246,3.103560275163086e-05,0.0016278276612071078,,,,0.0,3.0
206049222.0,0.7041020975,0.5879726133,0.22588685726751673,0.11932887621253727,0.027474915827320093,0.006481952825002635,0.001595079096526521,0.2347035324,0.1034014266,0.002451934073668814,0.0009724422843136286,0.001595079096526521,0.0021520007550819196,0.0021520007550819196,0.1408111115,0.032856519,0.0018937573417717388,0.001595079096526521,0.0021520007550819196,,,0.1005886159,0.0065041306,0.0018495392421235702,0.0021520007550819196,,,,0.3735407576,0.0058751823,0.0042003430957817415,0.0018495392421235702,0.0009202568787236457,0.0009724422843136286,0.001595079096526521,1.0,3.0
206161767.0,0.284672419,0.9379730519,0.015371880513735217,0.06022644485148297,0.0071531207623903945,,,0.0428435539,0.00335875,0.0028777181251008776,,,,,0.3393105983,0.0027443262,0.0001964818811354971,0.002084268216524229,0.002032922781811134,0.0023043665035412694,0.0026352152161776875,0.0573196913,0.0026756895,0.002032922781811134,,,,,0.8842541099,0.0026755358,0.0002000281062781718,0.00024832332677749786,0.00024835534995052636,0.0002032827644781678,0.002084268216524229,1.0,3.0
206109641.0,16.0197749246,0.0245481075,0.0012196406990658886,0.023645522816393007,0.02266572592510371,0.022068782420286783,0.02091927023133364,3.8068187451,0.023642977,0.02321729183791769,0.02176480307741893,0.020623881418404717,0.018862753618822666,0.017375352968652898,8.4756649376,0.0232172918,0.0016716896650550395,0.017424758099012776,0.022482520121458748,0.01646067395210983,0.020662913022803233,2.5402212167,0.0224825201,0.008155849943446009,0.014003345406693096,0.017375352968652898,0.0146215880116437,0.011023322245518379,7.2493345164,0.0221898512,0.002121331059438515,0.019344470268324494,0.016121585800760056,0.011155613544924175,0.020662913022803233,1.0,3.0
206412289.0,6.6092928389,0.2792967284,0.0030999336854035096,0.11307985266817909,0.005837530309841933,0.04468384366098689,0.010405064650196066,0.5511198502,0.0476664501,0.001235086221998227,0.041908729608385056,0.03484172993341438,0.02267751268075545,0.009386114198674392,0.4133102275,0.0464696916,0.0024536705370540573,0.0382723853952018,0.02267751268075545,0.009386114198674392,0.003570147547093649,0.3307021446,0.0422691434,0.002643738449882935,0.02894566785888914,0.009386114198674392,0.003570147547093649,0.0011235046841437577,0.2361902747,0.0385407402,0.00656135392097457,0.011012827440850751,0.0030744533939135715,0.0008131387865034379,0.0008405893540457581,1.0,3.0
206085353.0,0.0626504711,0.6351336015,0.0027512434256379693,,,,,0.0810763675,0.352407594,0.0010770596501734617,0.007530269128111103,,,,0.0446885517,0.0075302691,0.0007459701909658579,,,,,0.2683719914,0.0020864751,0.00037063325629855355,0.00045186381393654495,0.0006701179298872065,0.0010489453999196667,0.001690284836803919,0.1175252276,0.0019147428,0.001724606855568276,0.0007278313085974478,,,,0.0,3.0
206205407.0,0.0564976116,0.1513226001,0.0016328157256421832,,,,,0.076492649,0.0642846591,0.0014342327150545153,0.015161905765588249,,,,0.048377857,0.050652071,0.0016328157256421832,,,,,0.0440622,0.0463319347,0.0006790276220555316,,,,,0.0519519773,0.0407389109,0.0016328157256421832,,,,,0.0,3.0
205978617.0,0.3146448027,0.9557471873,0.00998450396297802,0.04950808123342269,0.007459835910070992,0.0025368312476515987,,0.4389994895,0.0031842444,9.227563549154455e-05,0.00023048170398685375,0.0002935697604624696,0.0025895087146431974,0.0027734752099942187,0.1700000531,0.0029614077,0.00018442552971010184,0.0027734752099942187,0.0024813883090867143,0.002541544662411269,,0.5551270718,0.0027873931,0.00028507333980788203,0.00020160717392524985,0.0001517000650824992,0.00018873149621796622,0.0025895087146431974,0.0958327994,0.0027734752,0.0001517000650824992,0.002541544662411269,,,,1.0,3.0
206353974.0,0.9011522846,0.3959095557,0.0009892749143396537,0.0028818457001121116,0.0015645166675439131,0.0005450447021016966,0.0012178359889225602,0.7983898718,0.2912606115,0.0006632467182157207,0.0028818457001121116,0.0005450447021016966,0.0012178359889225602,0.0009863821448089477,3.7621550656,0.0288242507,0.021372037009239005,0.0008477853457599345,0.0010912027403276413,0.00602276031673825,0.007704673323517858,6.9658681711,0.021372037,0.000555526200210013,0.0010900920558753638,0.0049658941052554495,0.00081230142884473,0.0007609268651973664,6.6206884661,0.0090468723,0.00033702227908531093,0.0008009796113039667,0.0024957812178116215,0.0003888822269967911,0.0007909959227775218,0.0,3.0
206202136.0,4.8868766763,0.4663268574,0.13611121844344332,0.15041054239099197,0.09135468429850924,0.03974391502788446,0.01452035012422191,1.627441756,0.0972295287,0.0032036362872368183,0.0035311023212944454,0.01452035012422191,0.010079166094789935,0.017809999769898745,0.976332226,0.0732981143,0.006070973159600103,0.005593352552128265,0.017809999769898745,0.02120639513639246,0.017400764325038533,0.6973395079,0.0375575006,0.00837026430914185,0.012951218208518595,0.018330371159923912,0.004477617564982324,0.0022162202654817,5.1525683001,0.0232944442,0.0029866163836827853,0.01603800886209082,0.008538161137082506,0.0019800265507064446,0.00356337769709162,1.0,3.0
206249670.0,0.5697244406,0.6494945716,0.0005433806659399865,0.12514546738979637,0.05968496532117822,0.020336707688428678,0.010630457759647589,0.0949587111,0.0045617896,0.002852648878837376,0.002353811526177342,,,,0.1713994302,0.0028526489,0.0005232486243318848,0.0016284487380628743,0.0019188988684742158,0.002353811526177342,,0.1008797521,0.0022456316,0.0005769998924475757,0.002118466566548225,,,,0.0451542257,0.0021184666,0.0016284487380628743,,,,,0.0,3.0
206409426.0,0.5744191334,0.664783794,0.00011769743978136326,0.13137563978861674,0.05426394587309082,0.022246148076800726,0.007818877083786644,0.0957412366,0.0032947348,0.00249234147605906,0.0019246780041625622,,,,0.1718403213,0.0024923415,0.00019107296465003948,0.0012843103753390258,0.0017355880989143105,0.0019246780041625622,,0.4274135022,0.002246333,0.0003713159383983957,0.0003707931422520278,0.0016579050874462357,0.0019021390608062545,0.0004070799575603413,0.6070421889,0.0019285191,0.00011397910452895349,0.00018306792999467532,0.00018908033696470806,0.0016579050874462357,0.000527879378809356,0.0,3.0
205997155.0,0.6209125226,0.6512472137,0.0006625440095903903,0.1553389220905816,0.07772319342857377,0.03489649132632281,0.014615684827568214,0.1034909289,0.0043330394,0.0002450260752972095,0.0021684229331476183,,,,0.4052658492,0.002438241,0.00033973745030022257,0.0002450260752972095,0.0005577771769610325,0.0019751214906469404,0.002015750390445455,0.5911508267,0.0023774471,0.0006625440095903903,0.00032687474114605593,0.0017947192843869853,0.00011511217410737918,0.0004967492876471282,0.0557898719,0.0021684229,0.0004967492876471282,,,,,0.0,3.0
206189858.0,0.0445507167,0.3297704824,0.0012582023838457815,,,,,0.0423467831,0.1941196479,0.0005742251768305911,,,,,0.0502394088,0.1121530353,0.0012582023838457815,,,,,0.04738837,0.0131708522,0.0002575041910834671,,,,,0.0547590255,0.0054090803,0.00046494136632555026,,,,,0.0,3.0
206173295.0,2.2640185607,0.3486821568,0.0012922937706724975,0.20807412071137124,0.010628887186444825,0.01937946445975287,0.011723869420138887,2.1008545886,0.0665512434,0.001591000470282793,0.040391588069226,0.005404117052815406,0.004351856478200954,0.0011412163196707025,2.4584249665,0.020182151,0.002679849397203323,0.0023587826091009123,0.001128173050444683,0.0008119092412420389,0.0009439719986667242,0.3626416488,0.0173035583,0.0006295769464860028,0.00958701237662886,0.006645175228107087,0.0018150053002345143,0.0007401224282082835,0.2720145362,0.0161095141,,0.008377989341052407,0.0018150053002345143,0.0005266529939807078,0.0007953856389736203,0.0,3.0
206000965.0,0.6438523494,0.6490215069,0.00025925319510812104,0.1933487823135366,0.07527989906164999,0.03054746089872983,0.008780883422461123,0.1775885301,0.0030140189,0.0020892362980696245,0.001674991146374157,0.002011512597884908,0.0017372629463516124,,0.1073146479,0.0029818938,0.0005693718135966559,0.002011512597884908,,,,0.396055637,0.0020892363,0.0009752051921292757,0.0005693718135966559,0.0009812245526745168,0.001674991146374157,0.0017417838907882958,0.1513807546,0.0020710062,0.0006357201991536911,0.0017704250144659733,0.0003866603828834549,0.0003945205573018375,,0.0,3.0
206166251.0,20.0,0.0104900787,,0.0027997292144250714,0.004019915074983261,0.0024021215924226766,0.0015553195489786552,15.2455631874,0.0093602326,,0.004030636516047175,0.0024021215924226766,0.0013032022803732466,0.0016103438345060786,18.8258077168,0.0085590879,,0.001874529593366344,0.0033134235870611196,0.002250712009416728,0.0009659158776011481,14.4227013221,0.0070860533,,0.0036934900269678522,0.0024021215924226766,0.0016103438345060786,0.0016103438345060786,16.168,0.0068339146,,0.0035700424975427013,0.0024021215924226766,0.0009659158776011481,0.0016103438345060786,0.0,3.0
205988265.0,0.5014750803,0.6211020436,0.00014719400036643918,0.1527419967557201,0.08643832312577042,0.03636375796926766,0.0176560478108187,0.083578416,0.0063727353,0.000243702006111227,0.0015514735239278118,,,,0.4758741627,0.0019060098,0.00011776583330032608,0.000401149241534914,0.000243702006111227,0.0001611283512822349,0.00012633999811588248,0.0716392638,0.0016231502,9.885711471921227e-05,,,,,0.0444913753,0.0015514735,0.00012633999811588248,,,,,0.0,3.0
205977366.0,0.5246112618,0.6274219739,0.0002756160062898118,0.16441367349416794,0.08499362089802986,0.03689919993135365,0.014309475383436994,0.0874343741,0.0046392663,0.002259910293127387,0.0014305999948252054,,,,0.4605637975,0.0030990368,0.0005569876176940742,0.0008973471487309994,0.002259910293127387,0.0005237704225219128,0.001806127070467463,0.0749444294,0.0019841292,0.0004405050329998958,,,,,0.5522588551,0.0018499355,0.00025319729405326626,0.0005116210271581264,0.0004405050329998958,0.00022130258040330784,0.0016791652045226172,0.0,3.0
206199823.0,0.4782874869,0.4356228432,0.31217941263798993,0.3171096439241343,0.24378715143564422,0.21984579520082034,0.2844301043999171,0.3620683884,0.4017959275,0.17708312899126916,0.29059580931867063,0.21043198629967005,0.172765615526212,0.21955135712237497,2.1632142596,0.3670887262,0.2703749732377779,0.31217941263798993,0.17708312899126916,0.21213285443719837,0.2784653202621892,0.3324852142,0.3395248146,0.31520905446575104,0.17759397939213586,0.1965063583199697,0.15975793071251007,0.21955135712237497,0.6213938194,0.3152090545,0.2759098590917306,0.3105150847175112,0.2868383305568249,0.17759397939213586,0.21043198629967005,0.0,3.0
206044837.0,0.525126738,0.6462304718,0.00019331309463820385,0.16793207326087992,0.08161466591585466,0.032955224906897215,0.010068592921032217,0.0875298413,0.0024802319,0.002053196960081888,0.0018224089764315636,,,,0.0707166053,0.00221857,0.002053196960081888,,,,,0.0993975292,0.0021949044,0.00020332551797248746,0.0015253817455688622,,,,0.1599114467,0.002053197,0.0002141197449299984,0.0008331261677030433,0.0015253817455688622,6.80251302314568e-05,,0.0,3.0
206256886.0,0.9634252667,0.0240844281,0.021622577001130842,0.007449052615413033,0.007638427172656776,0.01844683880334464,0.005953434396165843,2.189805165,0.0213499214,0.010069830564598236,0.01900839780772365,0.017097111276971264,0.006609408118238932,0.006537918036514498,2.03680129,0.0201265294,0.008040569982161919,0.018233853355086326,0.0175912648779975,0.006099924715974675,0.0070708685360289505,1.1883636364,0.0190083978,0.014902253661825607,0.0175912648779975,0.0070708685360289505,0.004778496432869298,0.005953434396165843,0.6448882458,0.0175912649,0.01184907669771438,0.0025811699410862297,0.005953434396165843,0.003507194853079838,0.002607411441429066,0.0,3.0
206321136.0,2.4249600566,0.1450583604,0.013237128571771102,0.009038104955172526,0.005030944025893439,0.0027625066508271436,0.0018235182103989948,2.1928001188,0.1192314554,0.01007381127877818,0.02616632304805455,0.004317139353796503,0.0018235182103989948,0.0008737625596326837,1.9572353331,0.1151135599,0.0066588496366710645,0.02616632304805455,0.0027625066508271436,0.0005638570945579679,0.0010009493087542658,1.8092552412,0.0936290422,0.007589367953021791,0.02616632304805455,0.0004507929984084032,0.0005638570945579679,0.0015817925201298696,2.7875457344,0.0429939718,0.008291200981088463,0.014151366431049682,0.02616632304805455,0.0004824485039459473,0.00046952539322515723,0.0,3.0
206333750.0,0.5259881198,0.6342650324,0.0019531795732607394,0.09475727538699265,0.05862728248918841,0.02729472090516855,0.017216880499316838,0.5605615689,0.0176613887,0.0019531795732607394,0.0028637429704899465,0.0018441618087480633,0.006299131710601062,0.0022238274725039243,0.4954316528,0.0148990981,0.0015166678320567566,0.0033880783612711984,0.006299131710601062,0.0022238274725039243,0.0033239109765127784,0.0876590531,0.0103879406,0.0014277540488172478,0.0025444185929260695,,,,0.6448882458,0.0101123846,0.0023724101689023723,0.002900627564191847,0.0029046348693939046,0.0013187195457518835,,0.0,3.0
206218768.0,0.6054375701,0.6425397915,0.0020519009051201444,0.14881367818077407,0.05331034798723809,0.015220744060218453,0.004136659170483931,0.4119297534,0.0054247367,0.0005801357859952595,0.0002578039317289389,0.0012961648181974365,0.0016224501622075047,0.0006694342532263498,0.1744770663,0.0032006978,0.00047939479007288576,0.0016224501622075047,0.0014714675098589508,0.0013774172430628473,,0.6374526463,0.0025603505,0.0020519009051201444,0.00047939479007288576,0.0005173738184624469,0.00011301728194689943,0.00013657720646225832,0.2450715561,0.002100893,0.0012826418765233677,0.0003847985545411879,0.0004751083772034341,0.001592675574923892,0.00128580656258924,0.0,3.0
206218857.0,0.6137815121,0.7287401313,0.0008480321828107844,0.15406554831762276,0.04680901408437652,0.016146790375134192,0.0021014333426010445,0.4080507101,0.0029339674,0.0004054296945149869,0.0001367256092284085,0.0005043952202048014,0.0018332561811348418,0.00041904356856737023,0.1751250307,0.0026928533,0.00023870958753729847,0.0016347303920646718,0.0016503291970905176,0.0015014295351393817,,0.6514388861,0.0024701083,0.0004684214224387204,0.00038062041167667406,0.0004393073405769421,0.00016929206888516556,7.337312285959536e-05,0.5804499663,0.0021514711,0.00034754922479330886,0.00038062041167667406,0.0001367256092284085,7.337312285959536e-05,0.00019635529671075625,0.0,3.0
206045448.0,0.4076442723,0.9774026136,0.0006064936199962842,0.043850219135461735,0.0028178403407223317,0.002280588279739605,0.0023095865826835947,0.1113002556,0.0033280398,0.0003585628180704491,0.002337393937679066,,,,1.2080627706,0.0031412651,6.545734947027098e-05,0.0001372368767581888,0.0001658177453144418,0.002361079578697579,0.0002855826764503353,0.0765510845,0.0028178403,0.002253674193760778,8.81759969117364e-05,,,,0.135893891,0.0026079294,0.00013594176004818343,0.002130948233660104,0.002280588279739605,,,1.0,3.0
206511754.0,0.5345072383,0.8433102537,0.009724870199917945,0.08007101813289842,0.0024883869159986753,0.006275972073570973,0.005983851182053818,0.1781608129,0.0181619708,0.0009034461903910896,0.0022015085202697396,0.0035346640488090534,0.002526034390933888,,2.9681648302,0.0085827108,0.0006955085389263891,0.0011960832688862723,0.000582581815988043,0.0005595728006952363,0.0013611840179897786,0.1068925201,0.0078954811,0.004357487127068848,0.0021923577602259675,,,,0.436252133,0.0062701525,0.0005718244288086297,0.004357487127068848,0.0008263509301164676,0.0012784813453744453,0.0022015085202697396,1.0,3.0
205969073.0,0.5091186317,0.6114252871,0.00023138224549178345,0.14909148288752055,0.07331970971578441,0.03073336208314478,0.012873608493235203,0.4726475785,0.0042712169,0.00023138224549178345,0.0008563824572280559,0.0017834099786926334,0.0007468266780659191,0.004220835857781043,0.0848478273,0.0042208359,0.0002422185575022115,0.0017498171430356058,,,,0.0704277146,0.0015516641,0.00011179881694852097,,,,,0.0447296943,0.001371087,0.0003100854607921794,,,,,0.0,3.0
206172684.0,0.7062732585,0.964404377,0.008102225536850055,0.010106982848675762,0.002396816050059241,0.003322622233487878,0.0024987019976666102,0.2354618453,0.0077977799,0.00031435137919041045,0.002396816050059241,0.00032601846896733916,0.0024987019976666102,0.0024207496867376067,0.1447129408,0.0031699352,0.0006817013266242695,0.0024987019976666102,0.0024207496867376067,,,0.801583168,0.0028512856,0.0001869332745200606,0.0010220324349409227,0.00031867340827261656,0.0026053615654913847,0.0001240372641984371,0.1877802259,0.0026053616,0.0010220324349409227,0.002396816050059241,0.0024987019976666102,0.0024207496867376067,0.0001170889264287045,1.0,3.0
206478801.0,0.6070421889,0.6641849373,0.0018255695703401549,0.18696363650263845,0.07322329504857239,0.026456813635574103,0.006132465811965193,0.411190234,0.0045503608,0.00040954807452585725,0.000284757491883637,0.0008868860631936506,0.0021200657621582566,0.0008614944897858227,0.1745910643,0.0024388314,0.0008592994410031512,0.0016617825593900103,0.0013380566863461362,0.001249966861035129,,0.5779391568,0.001930688,0.00173687227588666,0.00034055149368710056,0.00022054598352997794,0.00019241586469261783,0.0007031016222139479,1.2783793456,0.0017368723,0.0006161320072719078,0.0016222068101255413,0.0008592994410031512,0.00034055149368710056,0.0005107455001955923,0.0,3.0
206045146.0,0.2332381881,0.7234148706,0.20560985709798626,0.05414414998771237,0.00811696216157851,,,0.0777463736,0.0562631535,0.00031120205035635446,0.00811696216157851,,,,0.0430679731,0.0081169622,0.0015974032692888777,,,,,0.0466479734,0.0073128824,0.000204354990465638,,,,,2.3959691761,0.00185413,0.0003549011924197339,0.00010202149724001205,9.659824015577928e-05,7.260282645113822e-05,0.00010277327514291659,1.0,3.0
206260577.0,0.9908128102,0.3387478753,0.3247709553626718,0.001153396101176139,0.0015716021336937903,0.0015391525898014247,0.0019325418215124378,2.1008545886,0.0995906506,0.002278267775382622,0.008291047681990122,0.029352604295276443,0.00045151011983260127,0.001244866160370478,0.6464483556,0.0293526043,0.002733423722757001,0.0005432460150498677,0.0019325418215124378,0.000376096191941846,0.001322675869875719,1.793068024,0.0131117633,0.000568368252849231,0.006202530054381377,0.00045151011983260127,0.00038037187187351865,0.001244866160370478,2.4212978873,0.0068373671,0.002278267775382622,0.0027417289815197376,0.0018296930149219956,0.00040834268238350584,0.0001477858930310059,0.0,3.0
206145148.0,0.060280806,0.426712364,0.0017620830525406027,,,,,0.0503625014,0.0808453771,0.013204926199507043,,,,,0.0737617949,0.0191833139,0.000571372274374754,0.0013303912210531064,,,,0.0832961763,0.0189374421,0.0009199580766554283,0.003665348117134072,,,,0.0546209767,0.0152829893,0.0006482278501321046,,,,,0.0,3.0
205905693.0,0.486413324,0.6264852363,0.0003559416180654528,0.14440198442563534,0.07505611451691803,0.02797609521036353,0.011295357040993282,0.0810681685,0.0054914228,0.00036816722190046873,0.0009699611798729522,,,,0.0694785526,0.0022716358,0.00022801119102078567,,,,,0.4444760833,0.0014540031,0.00022670526553942327,0.00031837309714878283,0.00018539851732528277,0.00025060699116990457,0.00012496435458071,0.5136859398,0.0014472199,0.00019227770450949287,0.00028538653569605327,0.00036816722190046873,0.00022801119102078567,0.00025060699116990457,0.0,3.0
206187484.0,1.8259088472,0.0594734034,0.056330906758159355,0.050597401840037644,0.04129164048066813,0.035048799368792946,0.02666136238343176,0.6084243617,0.0556896791,0.05190183941769719,0.03294969621852812,0.02666136238343176,0.01761491661733726,0.007920359555458173,0.3651191803,0.0469985827,0.04187842577018606,0.017911909904804107,0.007920359555458173,0.0016209351876092265,0.0006018228246334018,0.5217092401,0.0394767976,0.002941634621418365,0.035048799368792946,0.017911909904804107,0.010212373419330827,0.0037964757944256968,0.4056760202,0.0360454963,0.0030369069773878033,0.02088752385668649,0.010212373419330827,0.0037964757944256968,0.0005534529371926562,1.0,3.0
206216934.0,0.3300610027,0.9802276063,0.009123859795407618,0.01405299121461754,0.0025778558565917333,0.0023194797867739352,,0.5049496878,0.0036882322,0.0001566547360505847,0.00019850065050430252,0.00036788244294360507,0.0003561739146222688,0.0033210523837244577,0.4765814321,0.0030492366,0.0001566547360505847,0.00016969588222943334,0.0003469882274241631,0.00024153840792399769,0.00015113117765775495,0.0703411985,0.0029553698,0.00017430631312537938,,,,,0.0446960265,0.0023194798,7.390843178989332e-05,,,,,1.0,3.0
206038285.0,4.07360258,0.3240471917,0.0004981255218965972,0.3102182645796423,0.03389494602491689,0.12585465025366724,0.022994224723908274,0.3401745034,0.0869980483,0.0034951377826535606,0.006292075113245638,0.0010456811379720326,0.0008656657255935606,0.001137083328067035,0.2550925166,0.0504503933,0.0035546866822470397,0.001979640924994397,0.0008656657255935606,0.001137083328067035,0.0007753106017331043,0.204107559,0.0227103895,0.003705639047639111,0.00047778908334583783,0.000463056507943991,0.0007753106017331043,0.0010774480203915879,0.2915530921,0.0157467912,0.0035546866822470397,0.001979640924994397,0.0005158644009703902,0.0008656657255935606,0.0009550941411266635,1.0,3.0
205982900.0,6.7201022042,0.1824648148,0.0039897401164759845,0.15314633771131259,0.11978730578413663,0.08469488470260868,0.06200417250485422,0.6105094627,0.0620041725,0.027271193272683097,0.02196989014630415,0.0029682901075787672,0.0009934167379124785,0.0008855138999734719,0.5166655903,0.0614871752,0.043197989015581514,0.007861353910888182,0.0012766229083341599,0.000755009699158773,0.0008355082675378415,0.4478281228,0.0544370765,0.043197989015581514,0.0037309518578395686,0.0007027392318198463,0.0008355082675378415,0.0007635485439997165,0.7460100053,0.053978644,0.027271193272683097,0.04444817673940764,0.004382281403101366,0.0012766229083341599,0.0006149713873210678,1.0,3.0
206131351.0,0.6049806645,0.645011771,0.0006033905536788896,0.13999550429019272,0.06629784790822263,0.029515180856588906,0.01163642289208239,0.1008226582,0.0029703829,0.0002142452061775266,0.0018482067354518553,,,,0.4123535315,0.0026837302,0.0003975000588332418,0.00031021952792185416,0.0007432721883898459,0.002191554862402466,0.0008682634600893561,0.0944830547,0.0021915549,0.002146073446377032,0.001850331829230938,,,,0.1744960557,0.0021460734,0.00034779247526476416,0.0006046633435945137,0.0018482067354518553,0.001850331829230938,,0.0,3.0
206079165.0,0.2660156964,0.9173386416,0.015089775250525371,0.01890394058010524,0.00288562618735158,,,0.2908127291,0.003762176,0.000654714509269477,0.0004722172374367873,0.003232191141061793,0.002239465027396315,0.0022215809280205683,0.0862305339,0.0032321911,0.0003305684029216316,0.00288562618735158,,,,0.2119597542,0.0032052949,0.0003525705698513196,0.0027759207256028776,0.002239465027396315,0.002742865105651661,0.0023216989164920525,0.1136755382,0.0027759207,0.000374769083784628,0.00017665117060422693,,,,1.0,3.0
206169907.0,0.6173264247,0.7537660885,0.0009246171742863969,0.1583194031892577,0.04817474217172078,0.009290087206941442,0.0013101119804627272,0.4066019475,0.0032851815,0.000689543854019828,0.00030472866264810543,0.0012930832156605417,0.0024117682324568367,0.0009037029895877748,0.175450821,0.0032194931,0.0001794546123813609,0.0024117682324568367,0.001632168936832721,0.0013598402754928067,,0.6554335405,0.0028976676,0.0003847193003476606,0.0001794546123813609,0.00025237839662273307,0.0002395890512679808,0.00014206463195288256,0.068048356,0.0024684945,0.00014206463195288256,,,,,0.0,3.0
206300006.0,0.5091186317,0.6734699464,0.00023260325107824065,0.15583766991166723,0.07074575733692032,0.027297296092338094,0.014414760399394497,0.0848523178,0.0065555833,0.0012295625255309606,0.0013203421750379019,,,,0.4725082845,0.002354374,0.00020341932596770136,0.0004998025473545615,0.0012295625255309606,0.0006373499208424231,0.0003096248922237365,0.0727311987,0.0022303793,0.00026746538349686153,,,,,0.5516887647,0.0019727557,0.00021662852410919443,0.00029570291909317533,0.000277909648188317,0.00026746538349686153,0.00023900399555962977,0.0,3.0
206253908.0,18.0995027221,0.0082315771,0.005619188271954508,0.006792435856887825,0.006557961091104075,0.00690478467821997,0.006942975143901534,8.612248102,0.0079123163,0.0056678940182435765,0.007154271459024279,0.00690478467821997,0.006533794191599615,0.0065407731689366075,10.5365840273,0.0078844325,0.0032895996832331244,0.005722026473981997,0.007154271459024279,0.00690478467821997,0.006407739562963969,9.8868390901,0.0077764961,0.0032895996832331244,0.005680020570896177,0.006897108214405898,0.0066317271831726815,0.006090148558137225,7.8529577177,0.0075391614,0.0056678940182435765,0.007154271459024279,,,0.00657227017258677,1.0,3.0
206366683.0,2.0817600004,0.0111482513,0.0066106430545542294,0.008966837590446157,0.007331950064877945,0.004587689815511416,0.0033691145745297062,2.3063570622,0.0107949153,0.006494789719107463,0.00837205877105704,0.006772911641185628,0.00696304574325251,0.0036856663532521057,1.4925999708,0.0102979045,0.00855588424352633,0.006772911641185628,0.0036856663532521057,0.0028323201983315826,0.002735601204876307,2.5687097583,0.0102633541,0.006042769284359121,0.007225596273249135,0.008966837590446157,0.00696304574325251,0.003493919400911005,1.8947825508,0.0096761636,0.006339037795330845,0.008966837590446157,0.004825263232288677,0.001692733487055117,0.0024865151227927494,0.0,3.0
