,epic,DJA_period,SJH_period,class,probability
0,206335079,17.177899,14.36873223,OTHPER,0.540319
0,206205260,3.458074,3.4616147410000004,OTHPER,0.872064
0,206164694,15.899181,20.0, Noise,0.755583
0,206090182,16.46696,14.42270132, Noise,0.7100029999999999
0,206112332,17.290317,12.91265237, Noise,0.5265989999999999
0,206099827,14.873408999999999,14.82272104,OTHPER,0.542953
0,206162232,19.760382999999997,18.60732198,OTHPER,0.6536930000000001
0,206231355,19.754541,20.0,OTHPER,0.8780969999999999
0,205970463,16.863675,20.0, Noise,0.861173
0,206215405,14.560351,13.45444989, Noise,0.5164270000000001
0,206025425,12.133559,12.13104396,OTHPER,0.636722
0,206221530,14.2601,10.39989167, Noise,0.868174
0,206221832,15.035144,15.69323825, Noise,0.615838
0,206131301,8.924039,16.847578100000003, Noise,0.549772
0,206011510,14.555963,9.366980534, Noise,0.6042069999999999
0,206088258,18.443027999999998,12.03994607, Noise,0.587974
0,206361919,6.093508,1.8278187940000001, Noise,0.63945
0,206273776,19.754555,20.0,OTHPER,0.783673
0,206069140,10.322610000000001,4.262222296, Noise,0.600986
0,206099897,12.028042,18.60732198,OTHPER,0.505554
0,206285153,12.574793,12.60802469, Noise,0.538392
0,206192001,15.718485999999999,8.612248102, Noise,0.5647979999999999
0,206342013,15.369182,16.00658621,OTHPER,0.8984780000000001
0,205981827,12.240947,13.56831151, Noise,0.787717
0,206016425,14.873387,20.0, Noise,0.566583
0,206115258,17.509180999999998,13.01749271, Noise,0.5750529999999999
0,206113423,10.891552,13.34248336, Noise,0.5162260000000001
0,205923359,16.084051000000002,10.07318993, Noise,0.780817
0,206023794,16.084022,20.0, Noise,0.548372
0,206129793,11.924356,20.0, Noise,0.670588
0,206022953,10.555885,19.0494853, Noise,0.513714
0,206090915,15.369168,12.13104396, Noise,0.525188
0,206128954,19.211496,13.45444989, Noise,0.720186
0,205934341,15.718504000000001,18.60732198, Noise,0.558665
0,206505084,12.350266,12.50965125,OTHPER,0.509391
0,206066989,11.513264,12.22353091, Noise,0.573382
0,206238288,11.337932,17.7818426, Noise,0.616345
0,205961664,9.409728,14.04370486,OTHPER,0.545041
0,206264138,14.11455,17.7818426, Noise,0.7769659999999999
0,206016756,10.891539,19.27854202, Noise,0.564148
0,206033141,0.7854770000000001,0.7854821120000001,OTHPER,0.7789689999999999
0,206096283,14.873384,11.86179414,OTHPER,0.6502640000000001
0,206240637,16.273332,14.42270132, Noise,0.6446149999999999
0,206230737,14.114592000000002,16.00658621, Noise,0.6797949999999999
0,206019101,15.541932999999998,7.776776402, Noise,0.605113
0,206306731,3.6496739999999996,18.393849399999997,OTHPER,0.612128
0,205917896,14.873403,20.0, Noise,0.599375
0,206540710,18.437616000000002,17.58679124,OTHPER,0.792317
0,205996159,19.76037,10.606286599999999, Noise,0.699638
0,206089201,15.899165,16.50079498,OTHPER,0.586266
0,206139820,15.894478,19.51317428, Noise,0.705741
0,206025866,16.084101999999998,10.82103958, Noise,0.64945
0,206192826,13.695347,6.566457184, Noise,0.57514
0,206312511,6.120486,11.77468071,OTHPER,0.524231
0,206028536,19.748723000000002,20.0,OTHPER,0.7343569999999999
0,206064261,15.718463,18.60732198, Noise,0.508948
0,206002320,9.280667,20.0, Noise,0.722433
0,205936544,16.08407,20.0,OTHPER,0.51868
0,206012818,15.899163,20.0, Noise,0.8301870000000001
0,206116906,19.760398000000002,20.0, Noise,0.666111
0,206421436,16.263702,17.98126902, Noise,0.668888
0,205992841,14.551726,14.96103795,OTHPER,0.518195
0,205973486,19.760388,20.0,OTHPER,0.8274469999999999
0,206084061,13.971982999999998,13.80191578,OTHPER,0.735684
0,206209006,2.401441,2.428633321,OTHPER,0.697603
0,206517289,12.133591000000001,16.33270241, Noise,0.528949
0,206161603,17.076872,20.0, Noise,0.574869
0,205936120,13.695332999999998,17.98126902, Noise,0.7316819999999999
0,206415167,17.509214,17.39597255, Noise,0.546859
0,206109486,19.760354,19.27854202, Noise,0.5212899999999999
0,206475982,15.713859,19.75358815, Noise,0.674018
0,206267073,1.9158259999999998,1.9174429430000002,OTHPER,0.519629
0,206523737,5.555142,5.602708046,OTHPER,0.700522
0,206412436,3.277792,18.60732198,OTHPER,0.554397
0,205950253,12.020944,13.68411675, Noise,0.50812
0,206169353,18.200375,19.27854202,OTHPER,0.665479
0,206143545,19.754535999999998,15.54112028, Noise,0.861925
0,206133947,19.760379,20.0, Noise,0.537248
0,206014835,14.551725,18.82580772, Noise,0.5167689999999999
0,206299411,0.347982,0.34777466,OTHPER,0.560743
0,206161570,16.467026999999998,17.02649374,OTHPER,0.509259
0,206270259,13.972005,13.80191578,OTHPER,0.843467
0,206027220,16.08401,12.91265237, Noise,0.511129
0,206290059,8.434325999999999,15.39192304, Noise,0.589445
0,206014499,15.718465,16.50079498, Noise,0.527872
0,206186645,8.332709,8.343346334,OTHPER,0.8994559999999999
0,206013771,13.695335,13.12404942,OTHPER,0.596961
0,206252896,15.899192999999999,20.0, Noise,0.650946
0,206253651,11.920882,11.19896174,OTHPER,0.580893
0,205949504,12.690172,18.82580772, Noise,0.826839
0,205965569,19.754592000000002,20.0,OTHPER,0.70326
0,206339183,11.431624000000001,3.1304340739999996,OTHPER,0.5703020000000001
0,206253463,6.776524,13.57778701,OTHPER,0.9066780000000001
0,205950544,6.682252,14.1678043, Noise,0.509305
0,205982267,5.62288,5.622355301,OTHPER,0.896976
0,206100786,14.715163,17.20925021, Noise,0.653084
0,205903477,19.760417,18.18521939, Noise,0.5445220000000001
0,206420430,6.147695,20.0,OTHPER,0.531135
0,206109113,1.313604,1.314001495,  GDOR,0.538788
0,206085067,8.805143,19.51317428,OTHPER,0.56125
0,206350625,11.520097,13.12404942, Noise,0.7870510000000001
0,205912731,11.924363,19.27854202,OTHPER,0.567704
0,205947026,18.942767,6.069308887, Noise,0.627163
0,205903013,19.470585999999997,16.33270241, Noise,0.535679
0,206109598,15.035072,12.91265237, Noise,0.737804
0,206267182,3.150857,19.75358815,OTHPER,0.5607439999999999
0,206431846,12.130028999999999,18.393849399999997, Noise,0.509787
0,206555360,14.873442,13.34248336, Noise,0.8418040000000001
0,205947214,11.337924000000001,18.30615942,    EA,0.6096229999999999
0,206349955,17.076883,19.51317428, Noise,0.753306
0,206143686,10.640215,10.39989167,OTHPER,0.573019
0,206225813,15.899229,19.51317428, Noise,0.600713
0,205963819,18.686785,18.393849399999997,OTHPER,0.50356
0,205993252,12.024536999999999,9.648838466, Noise,0.800778
0,206004352,17.29034,19.75358815, Noise,0.86779
0,206232509,8.810361,12.91265237, Noise,0.5795239999999999
0,206110644,18.692235,19.27854202, Noise,0.594376
0,206196737,16.273267999999998,15.24556319,OTHPER,0.83831
0,206092629,11.72226,20.0, Noise,0.786529
0,206350764,19.211479999999998,12.22353091, Noise,0.6492720000000001
0,206027885,18.194971,17.98126902,OTHPER,0.8214540000000001
0,206436702,18.443085999999997,13.232365, Noise,0.736102
0,206026642,19.760395000000003,20.0, Noise,0.813105
0,206063780,14.8734,17.7818426, Noise,0.617479
0,206266550,19.76041,15.54112028, Noise,0.640054
0,205915577,15.718501000000002,13.80191578, Noise,0.7840010000000001
0,206483215,16.467051,19.27854202, Noise,0.548028
0,206047252,18.948387,18.60732198, Noise,0.715075
0,206145537,16.084042999999998,15.24556319, Noise,0.6225890000000001
0,206068727,16.273258,16.33270241,OTHPER,0.554294
0,205977490,11.822447,20.0, Noise,0.5017659999999999
0,205967077,15.718517000000002,20.0, Noise,0.649313
0,206354194,5.645821,2.816931372,OTHPER,0.643929
0,206071555,11.155099,15.39192304, Noise,0.5444260000000001
0,205945331,7.239903,19.0494853, Noise,0.644521
0,206300546,19.760378,20.0, Noise,0.692932
0,205922368,12.028068,20.0, Noise,0.5214840000000001
0,206151344,19.760382,20.0, Noise,0.669956
0,206497964,9.672938,9.826244946000001,OTHPER,0.659949
0,206121620,19.482035999999997,20.0, Noise,0.514889
0,206379658,17.076887,14.42270132,OTHPER,0.556573
0,206213165,13.169704999999999,19.0494853,OTHPER,0.5209600000000001
0,206259294,5.555135,12.22353091,OTHPER,0.562574
0,206088143,14.873407,14.96103795,OTHPER,0.9661350000000001
0,206241111,7.64215,20.0, Noise,0.563565
0,206130043,8.089042,8.090728079,OTHPER,0.9891770000000001
0,206071070,18.692255,11.0446688,OTHPER,0.543181
0,205952590,14.864614000000001,16.50079498,OTHPER,0.603639
0,205952892,11.822449,20.0, Noise,0.7157640000000001
0,206151661,19.760382,16.00658621, Noise,0.543964
0,206300063,11.151793,12.91265237, Noise,0.5185850000000001
0,206147620,11.924355,9.422027015,OTHPER,0.561805
0,206009612,9.160474,9.101122263999999,OTHPER,0.783273
0,206018302,10.170776,10.26670053,OTHPER,0.5189560000000001
0,206045377,11.818982,13.34248336,OTHPER,0.5014460000000001
0,206470420,19.760403,20.0, Noise,0.55879
0,206344930,15.200303,20.0, Noise,0.597019
0,205922229,15.369221,17.20925021, Noise,0.5546439999999999
0,206194420,15.718551999999999,15.54112028, Noise,0.506837
0,206068956,3.060235,3.052942907,OTHPER,0.530771
0,205925778,6.555588,6.539673347999999,OTHPER,0.920226
0,206408626,3.630525,7.628763572,OTHPER,0.6332949999999999
0,206162661,19.754575,20.0,OTHPER,0.512103
0,206126654,7.280146,4.514236674,OTHPER,0.525676
0,206069721,8.089049000000001,14.29411655, Noise,0.5586260000000001
0,206454714,10.722716,8.849938925,OTHPER,0.592705
0,206306011,16.084047,11.19896174, Noise,0.6284069999999999
0,206311395,18.68124,6.539673347999999,OTHPER,0.530195
0,206097202,4.905064,10.67691752,OTHPER,0.5360010000000001
0,206022825,15.035085999999998,13.56831151, Noise,0.806109
0,206262407,17.958682999999997,20.0, Noise,0.809624
0,206489086,19.760409,6.876242322, Noise,0.6528390000000001
0,206001796,15.20033,20.0, Noise,0.593739
0,205960438,12.133564999999999,18.18521939, Noise,0.527147
0,206112187,18.948315,12.70795757, Noise,0.716649
0,205944863,19.760414,7.628763572, Noise,0.7610859999999999
0,206067081,18.200374,20.0,OTHPER,0.7810189999999999
0,206391224,19.760401,18.18521939, Noise,0.645545
0,206163170,19.760382,20.0, Noise,0.7573310000000001
0,205990489,11.924364,16.168, Noise,0.813492
0,206044002,15.899208999999999,14.29411655, Noise,0.6860689999999999
0,206043761,18.942753,7.9306463439999995, Noise,0.643915
0,206237774,14.11459,20.0, Noise,0.7149810000000001
0,206202584,17.509209,16.847578100000003, Noise,0.8213590000000001
0,206008588,10.977981,16.67238347, Noise,0.510552
0,205943030,16.467004,17.02649374,OTHPER,0.561549
0,206442042,14.869063,13.45444989, Noise,0.590234
0,206136726,19.211476,20.0, Noise,0.633941
0,206379607,15.718494,20.0, Noise,0.730849
0,206055453,13.695360999999998,17.98126902, Noise,0.779879
0,206055951,4.78625,4.783610724,OTHPER,0.789064
0,205944420,8.924047,17.7818426, Noise,0.5269520000000001
0,206035369,19.760395000000003,20.0,OTHPER,0.914947
0,206011466,19.760417999999998,18.82580772, Noise,0.616684
0,206205349,16.665379,20.0,OTHPER,0.657079
0,205977276,19.760360000000002,20.0, Noise,0.657806
0,206248350,19.760429000000002,15.54112028, Noise,0.622038
0,206044527,12.686434,13.01749271,OTHPER,0.9025850000000001
0,206112690,19.760360000000002,20.0,OTHPER,0.8730600000000001
0,206345606,19.760391000000002,20.0, Noise,0.679045
0,206088895,12.574769,18.393849399999997, Noise,0.5091399999999999
0,206159496,12.241002,15.69323825, Noise,0.540662
0,206087894,7.642142999999999,7.776776402, Noise,0.570725
0,206141713,11.924354,16.50079498,OTHPER,0.5743199999999999
0,206383168,12.02807,20.0,OTHPER,0.52048
0,206132887,0.989433,0.985938457,OTHPER,0.671922
0,206135682,14.251638,14.29411655,OTHPER,0.895058
0,206413192,19.760403,12.50965125, Noise,0.711342
0,205963264,19.760441,14.42270132, Noise,0.691397
0,206014356,8.754607,20.0, Noise,0.586316
0,206171987,12.133560000000001,17.02649374, Noise,0.519945
0,206167619,5.9622,5.956565577999999,OTHPER,0.985469
0,206402482,12.457825,13.12404942,OTHPER,0.6432770000000001
0,206403898,19.760447,20.0, Noise,0.6576930000000001
0,206027732,15.369176999999999,20.0,OTHPER,0.601147
0,206200994,19.76047,20.0,OTHPER,0.624145
0,206483292,19.760448,20.0, Noise,0.602975
0,205992746,17.733727,17.20925021, Noise,0.529361
0,206155016,13.971979999999999,13.92176057,OTHPER,0.815333
0,206196295,3.769021,2.96816483,OTHPER,0.568836
0,206117658,17.963959,9.312573514, Noise,0.776606
0,205951484,15.369186,14.96103795, Noise,0.770101
0,206083674,15.200272,17.39597255, Noise,0.6108399999999999
0,206359661,3.325072,18.18521939, Noise,0.567554
0,205957022,19.76037,19.27854202, Noise,0.862966
0,205921584,17.963981,13.45444989, Noise,0.6410600000000001
0,206092156,10.478977,1.96202564, Noise,0.558311
0,206357778,19.760429000000002,17.7818426, Noise,0.550124
0,206050222,19.754544,10.46779162, Noise,0.622261
0,206218460,5.5551449999999996,13.92176057, Noise,0.513285
0,206095407,3.239403,3.237908122,OTHPER,0.664669
0,206356950,12.024502,18.82580772, Noise,0.505776
0,206474257,1.526745,0.199609763,OTHPER,0.526782
0,206382857,0.331135,0.33118031800000003,  GDOR,0.7707109999999999
0,206338271,12.028053,20.0, Noise,0.549732
0,206544928,12.028087,13.232365, Noise,0.636357
0,206440836,14.873420999999999,10.74849545, Noise,0.815887
0,206065684,15.035105,15.39192304,OTHPER,0.711461
0,206329305,12.13359,12.22353091,OTHPER,0.891927
0,206093928,16.665395,16.50079498,OTHPER,0.556567
0,206218236,2.348435,13.56831151,OTHPER,0.57622
0,206533249,17.071867,18.82580772, Noise,0.521918
0,206030193,11.337975,10.82103958,OTHPER,0.943367
0,206064541,14.560343,15.39192304, Noise,0.7169760000000001
0,206049606,11.245759,19.27854202,OTHPER,0.535775
0,206021601,12.690177,17.98126902, Noise,0.8460709999999999
0,206347894,15.991057999999999,8.13176341, Noise,0.5733560000000001
0,206500672,7.28017,14.63097733,OTHPER,0.931903
0,206051701,18.200389,12.91265237,OTHPER,0.671629
0,206012057,10.478997,16.50079498, Noise,0.5326420000000001
0,206065904,0.479288,0.48144718799999997,OTHPER,0.5463279999999999
0,206168362,17.076881,20.0, Noise,0.538507
0,206500942,12.028085,0.859601484, Noise,0.68428
0,206015804,13.972007000000001,14.5536205,OTHPER,0.736409
0,206059251,2.533383,2.532197332,OTHPER,0.9675600000000001
0,206038473,15.364673000000002,15.84836353,OTHPER,0.55291
0,206176441,19.760429000000002,15.84836353, Noise,0.610917
0,205956357,12.133564999999999,20.0, Noise,0.565591
0,206233331,5.445781,5.468930255,OTHPER,0.80703
0,206062533,15.541854999999998,15.10196055, Noise,0.595514
0,206040447,11.245784,14.5536205, Noise,0.6065
0,205962262,0.8496600000000001,0.849842808,    EB,0.801284
0,206235797,9.539517,9.534083997,OTHPER,0.9853190000000001
0,206199016,19.760372,18.393849399999997, Noise,0.722197
0,206003123,12.690145,12.80948727,OTHPER,0.9793940000000001
0,206364171,19.748758,19.75358815,OTHPER,0.9638459999999999
0,206056775,18.942707000000002,18.393849399999997,OTHPER,0.53992
0,206038156,15.899220000000001,16.847578100000003, Noise,0.673768
0,206012870,15.200273999999999,16.168, Noise,0.627737
0,206254229,18.692272,15.39192304, Noise,0.9053889999999999
0,206152684,15.200294,15.10196055,OTHPER,0.545696
0,206083785,14.715209,19.0494853, Noise,0.518516
0,206349823,18.692244,14.82272104, Noise,0.5999
0,206199831,10.722682,10.82103958,OTHPER,0.608468
0,206395176,11.924401,20.0, Noise,0.736842
0,206030062,19.760394,18.393849399999997, Noise,0.666613
0,206050887,14.715235999999999,14.68693823,OTHPER,0.5199739999999999
0,206046719,3.122411,12.13104396,OTHPER,0.593238
0,206154999,14.11456,18.82580772, Noise,0.6558649999999999
0,206168247,19.760379,20.0,OTHPER,0.949915
0,206039693,8.69955,8.998957125,OTHPER,0.533391
0,206191235,19.760407,20.0, Noise,0.742082
0,206062240,11.431627,16.00658621, Noise,0.5632590000000001
0,206144018,19.760409,12.13104396, Noise,0.5650270000000001
0,206375120,19.76039,11.86179414, Noise,0.582145
0,206374038,4.26923,6.539673347999999,OTHPER,0.6366689999999999
0,206206480,9.100203,17.69987785,OTHPER,0.979108
0,206299138,11.822463,20.0, Noise,0.526251
0,206266731,17.95872,14.68693823, Noise,0.527507
0,206038132,1.6526009999999998,1.652604103,OTHPER,0.541316
0,206179101,1.7802169999999997,0.694019081,OTHPER,0.537274
0,206395744,13.173620999999999,7.9306463439999995, Noise,0.5519470000000001
0,205937662,16.084049,20.0, Noise,0.670874
0,206462383,19.760415,9.312573514, Noise,0.5386380000000001
0,206135464,19.760407,13.80191578, Noise,0.77945
0,206340569,8.866833999999999,2.914214375, Noise,0.503333
0,206154246,15.541889000000001,15.84836353,OTHPER,0.9924940000000001
0,206040562,16.079352,17.7818426, Noise,0.696299
0,206287429,15.369179999999998,20.0, Noise,0.5003989999999999
0,206190879,3.3411269999999997,5.1360623830000005,OTHPER,0.5300060000000001
0,206167853,7.39695,7.48627967,OTHPER,0.732004
0,206145425,19.760405,18.60732198,OTHPER,0.607058
0,206074814,0.698599,0.69977439,  GDOR,0.873748
0,206392354,19.760404,10.01029732, Noise,0.5397609999999999
0,205948912,11.924367,11.95020618,OTHPER,0.500971
0,206132246,17.509192000000002,16.67238347, Noise,0.581781
0,206065006,8.042019999999999,19.75358815, Noise,0.574267
0,205938722,12.240978,17.39597255, Noise,0.595503
0,205915657,0.608013,0.607962939,  RRab,0.570602
0,205938174,19.760372,19.75358815,OTHPER,0.76269
0,206109716,10.722677000000001,10.74849545,OTHPER,0.518424
0,206516967,12.240969,20.0,OTHPER,0.502422
0,206029335,14.114556,14.42270132,OTHPER,0.596547
0,206117207,11.520067999999998,15.69323825, Noise,0.514929
0,206013346,6.120465,20.0, Noise,0.5183
0,206037449,13.695360999999998,13.56831151,OTHPER,0.6723640000000001
0,206116340,10.633913,10.74849545,OTHPER,0.64415
0,206155914,19.482084,20.0, Noise,0.511606
0,206296941,19.760402,17.98126902,OTHPER,0.530562
0,206189273,17.964032999999997,9.205633803, Noise,0.857491
0,206166240,19.760413,20.0, Noise,0.563846
0,206160939,3.05012,11.19896174, Noise,0.533138
0,206002656,14.110375,14.04370486,OTHPER,0.63194
0,206500494,15.36922,20.0,OTHPER,0.534612
0,206329705,19.754566,12.13104396, Noise,0.611155
0,206456175,14.404370000000002,18.18521939, Noise,0.760245
0,206449593,19.760434,14.68693823, Noise,0.5172760000000001
0,205926283,12.350252000000001,18.393849399999997, Noise,0.687896
0,206253602,19.754568,10.01029732, Noise,0.882674
0,206169625,8.810358,12.22353091, Noise,0.532808
0,206125172,19.754533,16.00658621, Noise,0.635738
0,205902563,12.233725999999999,9.312573514, Noise,0.503918
0,205963341,19.760367000000002,18.60732198, Noise,0.593663
0,206180082,19.760375,20.0, Noise,0.538609
0,206100855,9.221498,20.0,OTHPER,0.647243
0,206437565,10.806484,20.0, Noise,0.540039
0,206144562,12.240932,19.75358815, Noise,0.599141
0,206296189,15.718528,20.0, Noise,0.51779
0,206027866,15.899182999999999,16.168, Noise,0.567947
0,206143340,19.760468,20.0, Noise,0.726224
0,206253571,11.722275999999999,19.27854202, Noise,0.646358
0,206223471,11.822449,3.155075161, Noise,0.814704
0,206170814,19.760382999999997,19.51317428, Noise,0.588417
0,206145709,19.754571,10.20137616, Noise,0.522883
0,206003059,16.466971,9.648838466, Noise,0.8012
0,206451888,14.260107000000001,20.0, Noise,0.506598
0,206123997,14.560274,10.33286691, Noise,0.599655
0,206002717,9.880183,17.58679124, Noise,0.579209
0,206216038,18.200363,19.51317428, Noise,0.693969
0,206133624,11.065809,17.98126902, Noise,0.549078
0,206002827,14.408648000000001,17.02649374, Noise,0.690897
0,206254444,19.754593,12.31743893, Noise,0.614855
0,206108522,11.822463,17.98126902, Noise,0.719435
0,206373834,3.122416,19.27854202,OTHPER,0.555268
0,206224544,10.803271,13.56831151, Noise,0.605245
0,206179838,19.760379,6.788893505, Noise,0.573199
0,205995425,4.993594,5.023417059,OTHPER,0.6621859999999999
0,206084954,15.035101999999998,11.19896174,OTHPER,0.7756350000000001
0,206226517,11.822451,12.31743893,OTHPER,0.5136689999999999
0,206240954,11.431619,10.67691752, Noise,0.6108779999999999
0,206399235,11.334579,7.628763572, Noise,0.5362899999999999
0,206262820,7.057277,7.089067966, Noise,0.651775
0,205934312,12.461514999999999,19.0494853, Noise,0.537662
0,206353411,3.101412,20.0,OTHPER,0.605788
0,206066437,6.433604,20.0, Noise,0.578709
0,206130780,11.822471,13.01749271, Noise,0.8629319999999999
0,206163431,18.20038,16.67238347,OTHPER,0.8026800000000001
0,206098326,18.443046,9.88683909, Noise,0.890336
0,205925602,19.211474,20.0, Noise,0.5326380000000001
0,206424731,0.096817,0.09682242699999999, DSCUT,0.997561
0,206023728,19.211498000000002,9.707257881, Noise,0.71531
0,206022630,8.981987,18.82580772, Noise,0.55876
0,206163603,19.760423,20.0, Noise,0.639606
0,206079668,9.735268,9.766389013,OTHPER,0.91258
0,206099985,19.482059,7.739237342999999, Noise,0.503065
0,206435645,19.76043,20.0, Noise,0.698942
0,206076959,12.807638,20.0, Noise,0.6763939999999999
0,206407339,12.350264,14.5536205,OTHPER,0.512584
0,206487933,12.690196,12.80948727,OTHPER,0.585434
0,206067238,17.733698,16.50079498, Noise,0.700575
0,206139430,14.715176999999999,17.7818426,OTHPER,0.771352
0,206080586,14.560301999999998,14.1678043,OTHPER,0.5927520000000001
0,206238711,15.718558999999999,20.0, Noise,0.5426310000000001
0,206300285,13.561072,12.13104396, Noise,0.529894
0,206105055,11.623764999999999,16.00658621, Noise,0.532041
0,206250594,12.133626,20.0,OTHPER,0.532564
0,206081643,14.873399,20.0,OTHPER,0.565933
0,206293717,16.868635,18.60732198, Noise,0.572549
0,205978736,14.114560999999998,14.11572253,OTHPER,0.687959
0,206237146,14.408643,12.50965125, Noise,0.564285
0,206007166,10.170778,16.168, Noise,0.6388020000000001
0,205990066,10.97475,19.27854202, Noise,0.846025
0,206148291,19.760369,17.58679124, Noise,0.68213
0,206078088,19.760357,20.0, Noise,0.6311720000000001
0,206007354,11.822453999999999,20.0, Noise,0.527628
0,205910781,19.760375,20.0, Noise,0.8424879999999999
0,206322548,5.836409,10.33286691,OTHPER,0.565703
0,206070568,11.062532000000001,6.905860242999999, Noise,0.595596
0,206010252,15.369223000000002,14.5536205, Noise,0.718217
0,205986097,15.541904,11.43865711, Noise,0.618124
0,206091442,3.094463,9.591117994,OTHPER,0.5926560000000001
0,206411932,4.73709,18.18521939,OTHPER,0.5462130000000001
0,206088630,12.13355,18.18521939, Noise,0.560458
0,206250140,12.574813,12.80948727,OTHPER,0.6308060000000001
0,206148013,19.760378,17.7818426, Noise,0.54075
0,206173771,3.136567,20.0,OTHPER,0.517245
0,206018389,19.748783,20.0,OTHPER,0.753269
0,205932013,16.27328,18.18521939, Noise,0.716125
0,206053352,11.623750999999999,20.0, Noise,0.758603
0,206087088,18.194948,15.54112028, Noise,0.563427
0,206193873,11.021776,15.10196055, Noise,0.739002
0,206163238,19.754532,20.0, Noise,0.5244770000000001
0,206067326,9.81012,9.826244946000001,OTHPER,0.6934779999999999
0,205987947,0.163676,15.69323825, DSCUT,0.623617
0,206444932,19.754555,10.74849545, Noise,0.6035520000000001
0,206018227,18.200343,20.0, Noise,0.5757369999999999
0,206184586,11.822466,20.0, Noise,0.514018
0,206035160,11.924377,9.826244946000001, Noise,0.671311
0,206060021,11.065853,18.60732198, Noise,0.51158
0,206262890,14.114572,14.5536205,OTHPER,0.8038420000000001
0,205924598,19.760371,17.58679124, Noise,0.7333430000000001
0,206035736,12.028049000000001,20.0, Noise,0.544207
0,206066487,12.690138000000001,20.0, Noise,0.607162
0,206236372,4.080317,4.04704816,OTHPER,0.508478
0,205954477,14.873410999999999,6.876242322, Noise,0.659709
0,206089959,2.794397,2.7972725880000002, Noise,0.592631
0,205908818,15.200289999999999,17.20925021,OTHPER,0.622253
0,206130800,14.260079000000001,17.02649374, Noise,0.5197430000000001
0,206018471,18.200363,11.68883748, Noise,0.565041
0,206029627,19.760423,19.27854202,OTHPER,0.925741
0,206123620,14.114543,17.39597255, Noise,0.635301
0,205946992,19.760405,13.56831151, Noise,0.710805
0,206082413,17.733748000000002,14.29411655, Noise,0.724254
0,206441337,12.024514,19.51317428,OTHPER,0.503636
0,205915513,14.715173000000002,16.33270241, Noise,0.5683189999999999
0,206374969,12.133578,11.95020618,OTHPER,0.619027
0,206176553,12.574782,20.0, Noise,0.518846
0,206544567,5.510877,5.506496114,OTHPER,0.9071049999999999
0,205890696,12.690171000000001,14.04370486, Noise,0.6019399999999999
0,206029243,0.604823,0.604980665,  RRab,0.621958
0,206038753,18.948311,12.31743893, Noise,0.605427
0,206073767,0.883286,0.8832798140000001,OTHPER,0.620909
0,206234124,11.431677,18.18521939,OTHPER,0.544025
0,206414105,15.195808999999999,12.80948727,OTHPER,0.525012
0,205982667,16.273275,16.33270241,OTHPER,0.810562
0,206374393,17.076887,17.39597255,OTHPER,0.510283
0,205913992,12.133576,19.75358815, Noise,0.513604
0,206447086,0.963252,20.0,OTHPER,0.562443
0,206516950,16.084059,20.0, Noise,0.710002
0,206047521,19.760368,16.847578100000003, Noise,0.639832
0,206117230,12.807642,1.9668394530000002,OTHPER,0.54996
0,206428560,19.760413,18.393849399999997, Noise,0.515968
0,205962467,12.028054,20.0,OTHPER,0.543871
0,206191817,19.760374,20.0, Noise,0.54869
0,206094513,17.290341,8.009887462,OTHPER,0.580505
0,206362869,13.561042,20.0, Noise,0.504282
0,206446515,19.754558,12.70795757,OTHPER,0.522516
0,206188555,16.665381,13.12404942, Noise,0.8053859999999999
0,206013597,15.718514,20.0, Noise,0.801045
0,206296292,19.760436,0.22763893100000002, Noise,0.696025
0,206347393,11.722258,11.35762667, Noise,0.5168659999999999
0,206119892,0.543934,0.5434606470000001,OTHPER,0.56372
0,206153661,15.718557,16.168, Noise,0.742153
0,206082760,15.191291,20.0, Noise,0.636217
0,206298109,1.532604,10.46779162,OTHPER,0.544702
0,206223735,17.504042000000002,19.0494853, Noise,0.694908
0,206160068,15.718482,18.60732198, Noise,0.515466
0,206373024,17.285242,17.7818426, Noise,0.640373
0,205948478,15.537320999999999,15.54112028,OTHPER,0.924374
0,205963376,16.660505,19.75358815, Noise,0.56086
0,206382804,18.692272,17.02649374,OTHPER,0.510374
0,206167539,0.377623,0.377676384,OTHPER,0.868423
0,205972956,12.133611,16.50079498, Noise,0.505038
0,205938578,16.084057,9.534083997, Noise,0.646755
0,206005566,15.200354999999998,16.33270241, Noise,0.59867
0,206462413,8.982028,20.0, Noise,0.507548
0,206012269,12.133586,18.18521939, Noise,0.506682
0,206014910,19.760360000000002,20.0, Noise,0.7294189999999999
0,206337475,18.426724,17.7818426,OTHPER,0.552142
0,206057199,0.764638,0.764507607,OTHPER,0.700716
0,206093994,6.202801999999999,6.210365435,OTHPER,0.9858950000000001
0,205985386,11.718786999999999,9.101122263999999, Noise,0.5963930000000001
0,206135129,14.260054,14.1678043,OTHPER,0.8954979999999999
0,206186077,8.645186,14.1678043,OTHPER,0.5438390000000001
0,206217117,11.245776,10.74849545, Noise,0.522049
0,206198615,19.760407999999998,20.0, Noise,0.562523
0,206095171,11.924355,20.0, Noise,0.574797
0,206108727,19.21152,16.50079498, Noise,0.513034
0,206457590,19.760466,20.0,OTHPER,0.835644
0,206110690,17.733696,18.393849399999997, Noise,0.562574
0,205913863,19.482062,12.91265237, Noise,0.520258
0,206314558,18.819444,18.41126761,OTHPER,0.656582
0,206092276,15.195785,15.24556319,OTHPER,0.8586389999999999
0,206029948,12.350222,12.50965125,OTHPER,0.843526
