epic_number,som_x_pixel,som_y_pixel,som_distance,max_binned_p2p,mean_binned_p2p
206106092.0,14.0,31.0,1.615601446226742,0.5105283260345459,0.005806760396808386
206242271.0,4.0,38.0,0.5301082908377017,0.3471393585205078,0.0030356107745319605
205993475.0,8.0,36.0,1.651909923598489,0.5980644226074219,0.0008529397309757769
206286811.0,19.0,14.0,1.2559822498307427,0.4176768660545349,0.005470572970807552
206145844.0,14.0,18.0,0.41876500277705486,0.07682883739471436,0.00021249237761367112
206161249.0,38.0,3.0,1.0053759766175119,0.3052320182323456,0.0012564562493935227
206073124.0,11.0,33.0,0.9544426332845575,0.31132304668426514,0.003832949325442314
206015065.0,30.0,9.0,1.19168899929669,0.45744359493255615,0.0037405197508633137
206492774.0,18.0,30.0,1.0905700064298216,0.5817188024520874,0.0016223132843151689
205948117.0,23.0,15.0,0.638720107661376,0.2685050964355469,0.004457710310816765
206216298.0,39.0,0.0,1.5221455811362288,0.5031893849372864,0.0023516053333878517
206160735.0,33.0,12.0,1.0205451038570925,0.26415541768074036,0.0030522572342306376
206125618.0,18.0,12.0,1.4188814993419943,0.2789757251739502,0.005708854179829359
206235029.0,33.0,31.0,0.7656797383827803,0.15542013943195343,0.0061918459832668304
206474784.0,16.0,10.0,0.8086661028348547,0.29733434319496155,0.0033753681927919388
206298964.0,24.0,38.0,2.1273463114438864,0.4319469630718231,0.005618377588689327
206495971.0,32.0,7.0,0.8225727446933992,0.2505512237548828,0.002608126262202859
206270336.0,27.0,26.0,0.4866381689636236,0.15636377036571503,0.0012620537308976054
205959905.0,16.0,16.0,0.5380837464880679,0.3097822070121765,0.0016769147478044033
205972309.0,29.0,13.0,0.9187841213434846,0.33725792169570923,0.006730650085955858
206277455.0,28.0,37.0,1.3539863910543255,0.617671012878418,0.003578603733330965
206358304.0,36.0,37.0,2.3013045564968886,0.4020884037017822,0.0003804999578278512
206094350.0,3.0,8.0,1.5080850990672396,0.6212506294250488,0.00248731579631567
206261788.0,33.0,23.0,0.5228522897935461,0.27827221155166626,0.001487275818362832
206495830.0,31.0,2.0,1.250116527282814,0.6156238317489624,0.001614892273209989
206302412.0,24.0,38.0,1.0950891970683196,0.2950848340988159,0.002656469587236643
206415008.0,34.0,3.0,1.5508410050198056,0.4978931248188019,0.006465533748269081
206167117.0,15.0,31.0,1.3063046431539187,0.474600613117218,0.006162147969007492
206234070.0,37.0,38.0,0.9071552640176943,0.20827436447143555,0.002808294491842389
206270613.0,33.0,7.0,1.4259146980123736,0.5494264960289001,0.00361657259054482
206003165.0,24.0,26.0,0.6918369008711336,0.23540526628494263,0.0007868745015002787
206166484.0,34.0,2.0,0.9513520741106417,0.2579355239868164,0.0015552694676443934
206290621.0,28.0,19.0,0.7721420866047106,0.4354383945465088,0.005825163796544075
206062898.0,34.0,4.0,1.3321579646979447,0.47085094451904297,0.00026902035460807383
206233398.0,3.0,33.0,0.8269080498561624,0.4679868221282959,0.001240344950929284
205995192.0,9.0,8.0,0.986517459340974,0.2520006597042084,0.002681617857888341
206100828.0,4.0,16.0,0.1101165788884245,0.09375631809234619,0.0012080088490620255
205931348.0,35.0,11.0,0.4955695301806746,0.18025998771190643,0.002792851533740759
206040903.0,11.0,10.0,0.5091265551229004,0.3093736171722412,0.0016396013088524342
206026842.0,32.0,32.0,0.7997963276935109,0.3871176242828369,0.0006026285118423402
206350230.0,12.0,30.0,1.1969508809035523,0.2685324251651764,0.005416301544755697
206059441.0,38.0,26.0,0.6566779981598485,0.43325647711753845,0.0032572068739682436
206027685.0,34.0,38.0,1.429798550737819,0.4275892972946167,0.001190831302665174
206119868.0,29.0,29.0,0.31200927740046286,0.18151119351387024,0.00095940544269979
206249844.0,1.0,22.0,0.07555654620433476,0.06857967376708984,0.00010665763693396002
206237782.0,32.0,3.0,1.1720947728776014,0.45234307646751404,0.008061995729804039
205952539.0,17.0,2.0,1.5563836816693504,0.9197826385498047,0.01073312945663929
206007892.0,35.0,25.0,0.10637355722602135,0.0989493876695633,0.0004925239481963217
205924070.0,19.0,15.0,0.36167245180143087,0.18530289828777313,0.004363731015473604
206080726.0,30.0,5.0,1.4967867597350895,0.18925204873085022,0.001979217166081071
205969069.0,39.0,27.0,0.7537986124953173,0.30212119221687317,0.0002432448964100331
206498752.0,33.0,3.0,0.8963013859167965,0.27957114577293396,0.005650131497532129
206120069.0,20.0,26.0,1.5102673105595645,0.45437484979629517,0.007306127808988094
206098028.0,37.0,3.0,0.9042001660470005,0.2658715844154358,0.002378539415076375
205960923.0,12.0,22.0,0.8684661478463407,0.45973894000053406,0.004970632493495941
206452199.0,32.0,0.0,1.713606669057897,0.5129278898239136,0.005053204018622637
206104789.0,32.0,27.0,0.180922409275168,0.15481078624725342,0.002102192724123597
205942857.0,27.0,30.0,1.1157782143021984,0.39560508728027344,0.003876208560541272
206096303.0,19.0,6.0,1.575521189342895,0.597920835018158,0.00921678077429533
205910823.0,16.0,4.0,2.049689139914022,0.6429736614227295,0.006845871917903423
206081087.0,34.0,38.0,1.6142677089455906,0.4629930853843689,0.0038712189998477697
206103237.0,39.0,18.0,0.5718941452881113,0.09657865762710571,0.0004090077127330005
206378223.0,17.0,23.0,1.2996753330715496,0.31785425543785095,0.0015466695185750723
206258573.0,0.0,15.0,0.3620547746651768,0.20318317413330078,0.0007628503954038024
206033180.0,18.0,31.0,1.214633079206099,0.3529598116874695,0.00579847814515233
206257572.0,0.0,34.0,1.1372141479257063,0.4106398820877075,0.0006267153075896204
206019796.0,39.0,8.0,1.0977063630774837,0.3430003523826599,0.0030336088966578245
206091823.0,3.0,11.0,0.8130799009891065,0.2744840383529663,0.001679624430835247
206283977.0,17.0,12.0,1.5159726678046521,0.40349918603897095,0.007310639135539532
206126863.0,39.0,2.0,1.3062970197083172,0.31657734513282776,0.004419976379722357
206538538.0,15.0,36.0,0.757492303345628,0.28152740001678467,0.0029261817689985037
206067850.0,5.0,20.0,0.10077249620345538,0.11496090888977051,0.0008260830654762685
206115337.0,39.0,19.0,0.22892978482574153,0.12710809707641602,0.0008769111591391265
206163691.0,28.0,31.0,1.0007146102821016,0.4510751962661743,0.0009246468544006348
206018951.0,11.0,0.0,0.6440982580587926,0.31979143619537354,0.004380099009722471
206010331.0,1.0,7.0,0.7209904030285496,0.2676786184310913,0.002609079238027334
205968202.0,1.0,32.0,0.6316117832320934,0.4930455684661865,0.0039108446799218655
206172381.0,5.0,28.0,0.8051884357832999,0.22603106498718262,0.00033668699325062335
206388758.0,22.0,9.0,0.9794453550366887,0.3898615837097168,0.005847845692187548
205979712.0,11.0,5.0,1.4444577474256977,0.31200772523880005,0.001104634953662753
206479739.0,21.0,9.0,0.7722849215354577,0.5947776436805725,0.008076244965195656
206454993.0,6.0,5.0,0.6981407537813648,0.37762850522994995,0.0008502945420332253
206147727.0,15.0,17.0,1.1850899693706811,0.5059665441513062,0.006212875712662935
205954031.0,12.0,22.0,0.786123546938249,0.4354321360588074,0.0014183693565428257
205952497.0,4.0,34.0,0.45066665160880603,0.3965038061141968,0.0028383557219058275
206035142.0,14.0,32.0,1.64701127743409,0.5263092517852783,0.008086838759481907
206099917.0,18.0,30.0,1.4800405594693804,0.546647310256958,0.00106245803181082
206239805.0,39.0,3.0,1.0130370632101469,0.3451230525970459,0.003552960464730859
206165963.0,32.0,5.0,1.4128212335521426,0.29137974977493286,0.0022549396380782127
206453849.0,24.0,0.0,1.1480463331542334,0.5995592474937439,0.009518961422145367
205960336.0,18.0,34.0,1.834428869871377,0.47620052099227905,0.004350317642092705
205999344.0,25.0,33.0,0.946222342945331,0.10169264674186707,8.098219404928386e-05
206115863.0,1.0,20.0,0.08972483823590864,0.09691548347473145,0.0006639204802922904
206033809.0,33.0,2.0,1.167559414845913,0.48622339963912964,0.0014391475124284625
206137917.0,32.0,19.0,0.5082471863533904,0.2291041910648346,0.00044605834409594536
206032691.0,9.0,34.0,0.6871033387276134,0.4183956980705261,0.0006302864640019834
206149951.0,14.0,4.0,1.2769960091994124,0.4589589834213257,0.00462477607652545
206306740.0,2.0,11.0,0.8260274996745027,0.27252787351608276,0.0023436264600604773
206022299.0,29.0,22.0,1.3858816950038488,0.2274588942527771,0.0004481813812162727
206480142.0,35.0,0.0,1.508431266977443,0.4430534243583679,0.0011938413372263312
206529077.0,9.0,31.0,1.3689238752424746,0.5373038053512573,0.002974126487970352
206033130.0,3.0,11.0,1.0340511040805358,0.30000436305999756,0.0012090703239664435
206546591.0,26.0,2.0,1.7246673059428703,0.5988181829452515,0.0027015171945095062
205998957.0,26.0,17.0,0.2242385814739839,0.12181729078292847,0.004479736089706421
206205559.0,17.0,9.0,0.9332399416767057,0.4293502867221832,0.004725197795778513
205969345.0,7.0,31.0,1.715025736497773,0.3650220036506653,0.004968498833477497
206502849.0,38.0,19.0,0.23833813217385802,0.1514773964881897,0.00053200259571895
206011276.0,38.0,27.0,0.2928004546554619,0.20236460864543915,0.0018506027990952134
206061376.0,0.0,32.0,0.5266138837846573,0.17966020107269287,0.0002829874283634126
206195460.0,3.0,35.0,1.1492651193289438,0.6230616569519043,0.0009032304515130818
206054186.0,1.0,9.0,1.5900318980143406,0.339086651802063,0.003714724211022258
206230574.0,29.0,15.0,1.0894789687827877,0.19049839675426483,0.011290314607322216
205986376.0,9.0,2.0,0.8418669313983964,0.2740570902824402,0.004116380121558905
206128427.0,22.0,29.0,0.8260730875432969,0.3824530839920044,0.0004824054485652596
205977964.0,0.0,2.0,1.34868512255425,0.38543152809143066,0.002779992762953043
206317845.0,12.0,18.0,0.7064145520118016,0.3309188485145569,0.002301320666447282
206230937.0,1.0,28.0,0.8338804698983917,0.2712596654891968,0.0008157267002388835
206141924.0,17.0,34.0,1.4494536892718206,0.5170426964759827,0.004836211912333965
206467336.0,25.0,14.0,0.5161447118240603,0.4454513490200043,0.005786740221083164
206079380.0,19.0,10.0,1.8761029293060818,0.21102245151996613,0.01076496858149767
206401298.0,38.0,31.0,0.6794430448281519,0.38924407958984375,0.0019234506180509925
206467104.0,7.0,23.0,0.426374983267365,0.1946595013141632,0.0006957232253625989
206476070.0,8.0,12.0,1.1307218618985664,0.2306632399559021,0.000858891406096518
205955037.0,19.0,15.0,0.43986286703444766,0.13723847270011902,0.006915810983628035
206127103.0,31.0,31.0,0.24266751145750343,0.1625525951385498,0.0031517422758042812
205908042.0,21.0,11.0,0.6470781431776962,0.6005919575691223,0.008927975781261921
205987596.0,30.0,16.0,1.029553318029044,0.42888951301574707,0.002621197607368231
206367023.0,10.0,23.0,0.6631298380828904,0.2943073809146881,0.001852372195571661
206226010.0,26.0,20.0,0.9771684964494163,0.2585068345069885,0.002286165487021208
206017128.0,13.0,6.0,0.6183067296639069,0.3423301577568054,0.0058761839754879475
206418461.0,27.0,21.0,0.5720686153434551,0.16763722896575928,0.001247998676262796
206192916.0,14.0,12.0,1.3177582474294365,0.5112386345863342,0.004001758527010679
206043817.0,23.0,31.0,1.1581218156624615,0.4597999155521393,0.005232290364801884
205967849.0,6.0,32.0,0.6317428489299979,0.22455206513404846,0.0015230923891067505
206025689.0,34.0,23.0,0.4229188757371818,0.30419260263442993,0.0013427711091935635
206080849.0,1.0,39.0,1.3016178221930574,0.36294955015182495,0.001194971613585949
206150850.0,37.0,35.0,0.9982194410603302,0.3152969479560852,0.004188173450529575
205901983.0,34.0,30.0,0.7174226333299484,0.16949832439422607,0.0008774716989137232
206205018.0,14.0,30.0,1.8760649555721418,0.3472839295864105,0.0003081884060520679
206146598.0,20.0,17.0,0.6530575779165474,0.3939090371131897,0.0009339669486507773
206025430.0,10.0,27.0,0.4810599246467599,0.3749266266822815,0.002468300750479102
206488835.0,17.0,12.0,1.550599467141556,0.5370714664459229,0.0073190066032111645
206034312.0,1.0,2.0,1.2071897015776263,0.4695337414741516,0.0009144866489805281
206248465.0,9.0,39.0,0.5403385315537647,0.2578699588775635,0.0021262764930725098
206262273.0,34.0,12.0,0.5428473393451625,0.28520524501800537,0.00526709808036685
206121378.0,18.0,24.0,1.0418662752131729,0.1556084156036377,0.0019819873850792646
205918278.0,12.0,21.0,1.035892558252887,0.2931259870529175,0.002968049142509699
206129918.0,34.0,39.0,1.2014642030263718,0.39414677023887634,0.0028960600029677153
206044699.0,7.0,4.0,1.2111561880777058,0.08384805917739868,0.00015825542504899204
205961502.0,30.0,23.0,1.026445731060376,0.3873074948787689,0.0038156185764819384
205907443.0,24.0,7.0,0.722935449648005,0.6163379549980164,0.006578060798346996
206300978.0,5.0,12.0,0.19150322828605304,0.1525481641292572,0.002148472238332033
206151278.0,17.0,32.0,1.5900117302910588,0.37547433376312256,0.0018486392218619585
205999985.0,34.0,4.0,0.9241258705680868,0.31974685192108154,0.0009521515457890928
206423388.0,36.0,32.0,1.3872809297735462,0.6626151204109192,0.001989053562283516
206273135.0,36.0,0.0,1.9428184057425797,0.4456768035888672,0.007797430269420147
206397019.0,22.0,20.0,1.4286744856737714,0.17304793000221252,0.00032293866388499737
205955599.0,30.0,32.0,0.7198591445021614,0.22802592813968658,0.0016453543212264776
205978631.0,33.0,25.0,0.15154031772229587,0.12675485014915466,0.0009837251855060458
206090630.0,12.0,6.0,1.4110373545822683,0.5472316741943359,0.006651365663856268
206461468.0,31.0,0.0,1.2960348638192356,0.46860289573669434,0.0012427916517481208
205917338.0,16.0,21.0,0.46375225552738947,0.20744270086288452,0.0004997264477424324
206282556.0,12.0,10.0,1.414322361520107,0.48529744148254395,0.005963793024420738
206376240.0,0.0,29.0,0.416960357831347,0.1562672257423401,0.0011152899824082851
206087786.0,3.0,6.0,0.8842509732559207,0.4481968581676483,0.0003027088241651654
206105536.0,25.0,34.0,0.47517441704199964,0.16249775886535645,0.00013638954260386527
206184872.0,11.0,32.0,1.534644834804991,0.1901395320892334,0.001720267697237432
206131255.0,16.0,32.0,0.823264753796608,0.34210091829299927,0.0020714851561933756
206010781.0,11.0,22.0,0.5153035752841995,0.28835123777389526,0.005352228879928589
206008404.0,36.0,35.0,1.9737511323163828,0.39982181787490845,0.0020924201235175133
206479389.0,30.0,7.0,1.121668986454923,0.43958717584609985,0.008181455545127392
205908167.0,3.0,39.0,1.0847457214802414,0.48802411556243896,0.002706437138840556
205967481.0,28.0,2.0,0.4131690480197271,0.348584920167923,0.003499742830172181
206098704.0,30.0,3.0,1.5672460809651965,0.5871410369873047,0.003221150953322649
205953769.0,7.0,28.0,0.7738558342503019,0.5069863200187683,0.0032913656905293465
206140020.0,26.0,2.0,1.6079189127090934,0.621906578540802,0.011790363118052483
206136586.0,25.0,11.0,0.5181314379845987,0.4015687108039856,0.011792497709393501
205911178.0,13.0,3.0,1.0202660549093856,0.26125064492225647,0.003331857966259122
206043480.0,28.0,27.0,0.9136581205280505,0.3456757068634033,0.0008454126655124128
206399648.0,5.0,25.0,0.43263798208448223,0.1154329776763916,0.0010086690308526158
206163291.0,31.0,16.0,0.6913077363249068,0.3526049852371216,0.006299406290054321
206078769.0,31.0,23.0,1.0485384680933618,0.3669240474700928,0.0036994873080402613
206203792.0,3.0,3.0,1.4324748788890365,0.3404063284397125,0.0026538025122135878
206193476.0,30.0,3.0,1.2771493159717398,0.4603641927242279,0.0011562989093363285
206147873.0,9.0,6.0,0.40874506020881035,0.2262810468673706,0.0024415699299424887
206444974.0,35.0,25.0,0.22096722607094732,0.08650419116020203,0.0006325278664007783
206060255.0,25.0,7.0,0.6481572717539024,0.2727445960044861,0.00843111053109169
206112430.0,23.0,24.0,0.6064140071207188,0.3396289348602295,0.0026288528461009264
206183918.0,28.0,26.0,1.0489797635224523,0.47825396060943604,0.0026901918463408947
205989191.0,15.0,17.0,0.842540029889936,0.28750866651535034,0.007170822937041521
206433671.0,29.0,22.0,0.837653698811822,0.3728049695491791,0.005708620883524418
205934139.0,32.0,12.0,1.0195708140286992,0.2963656783103943,0.0014530722983181477
205987067.0,0.0,13.0,0.783489886059773,0.33274489641189575,0.0017356862081214786
205933985.0,17.0,2.0,2.142891627190845,0.893880307674408,0.013015261851251125
206034668.0,37.0,3.0,1.617724002790918,0.4353286027908325,0.004218108020722866
206308034.0,26.0,20.0,0.3899329903557338,0.2611910402774811,0.001843313337303698
206105586.0,24.0,5.0,0.6342248077760386,0.612311065196991,0.008589105680584908
206148288.0,6.0,0.0,1.328019330194445,0.5141597390174866,0.00458108726888895
206042052.0,26.0,20.0,0.6014458370414015,0.26663583517074585,0.003958162851631641
205999437.0,10.0,24.0,0.7659430216037488,0.2988896071910858,0.0006870022043585777
206156846.0,17.0,10.0,0.6307901074702025,0.2770775854587555,0.004573210142552853
206001536.0,32.0,21.0,0.825155605280521,0.5866245627403259,0.0028511881828308105
206091906.0,14.0,14.0,1.0012194680620266,0.3598875105381012,0.0025167386047542095
206089781.0,36.0,35.0,1.7043006857675551,0.41890671849250793,0.0030210462864488363
206520798.0,2.0,30.0,0.8908998911842092,0.6317444443702698,0.0014765211381018162
206010442.0,31.0,23.0,1.0664751060127722,0.44322469830513,0.0022863002959638834
206137530.0,11.0,27.0,0.824020400906097,0.2514456808567047,0.002274420578032732
206195191.0,33.0,4.0,1.1982384668443513,0.3903430700302124,0.00477175135165453
206528471.0,15.0,17.0,1.2015668160294362,0.10129676759243011,0.0006086159846745431
206557570.0,20.0,34.0,1.6106306515147808,0.4256570339202881,0.0015002976870164275
206442191.0,8.0,8.0,0.5686616932476978,0.11267921328544617,0.0005492925411090255
206360794.0,11.0,18.0,0.2842167099544658,0.0550941526889801,0.0007721559959463775
206080742.0,25.0,23.0,0.8091155136939856,0.3256329596042633,0.005834490060806274
206354991.0,31.0,4.0,1.4569777995894948,0.5016778707504272,0.007939274422824383
206548179.0,11.0,32.0,1.3648620920592804,0.4506462812423706,0.0017645277548581362
206499078.0,15.0,26.0,1.1184597715186833,0.49992576241493225,0.0018179492326453328
206354493.0,33.0,31.0,0.761462463679469,0.553417444229126,0.0010165309067815542
206478152.0,22.0,23.0,1.1107648943025874,0.5447828769683838,0.005576303694397211
206448492.0,33.0,3.0,1.2270925557693606,0.5034735798835754,0.00709688663482666
206095648.0,29.0,21.0,0.38961126541908536,0.1324942260980606,0.0008416927885264158
206117625.0,1.0,11.0,0.8313213673578957,0.39317649602890015,0.0003182731452398002
206085072.0,1.0,16.0,0.5581285465444873,0.21279984712600708,0.00020150338241364807
206101456.0,31.0,38.0,1.0708472578475532,0.46914300322532654,0.001960223773494363
206062813.0,20.0,39.0,2.127627649039473,0.13901197910308838,0.0002699425385799259
206297314.0,38.0,26.0,0.38010479476798104,0.21978184580802917,0.0019320115679875016
206026372.0,28.0,29.0,1.2228672099277185,0.38485535979270935,0.005899952724575996
206475866.0,37.0,8.0,1.3144296434758542,0.6519664525985718,0.005844502709805965
206269253.0,19.0,20.0,0.3690786455366645,0.0851481556892395,0.0001367985096294433
206135335.0,14.0,37.0,1.1006795236417366,0.5123081207275391,0.003501237602904439
206179462.0,15.0,26.0,0.9604788844446359,0.21191972494125366,0.001620106166228652
206364537.0,12.0,10.0,0.7891064349878281,0.4662991762161255,0.002470123115926981
206116359.0,6.0,29.0,0.7990768953236584,0.23211893439292908,0.0034773158840835094
206349442.0,35.0,2.0,0.786698214467058,0.32443416118621826,0.003988962154835463
206041119.0,38.0,30.0,1.2325189084725148,0.3705088198184967,0.002630265662446618
206219161.0,34.0,8.0,1.7018819001347332,0.6426928043365479,0.004617982544004917
206384737.0,39.0,10.0,1.0421685602651722,0.336221843957901,0.00450994772836566
206200121.0,19.0,29.0,0.8870343770629893,0.45419782400131226,0.0018609229009598494
206321628.0,30.0,37.0,1.4104473945063476,0.48873287439346313,0.007713782601058483
205940750.0,25.0,26.0,0.40504902912593543,0.16016212105751038,0.005763988941907883
206347628.0,11.0,10.0,0.8904818266522787,0.39935874938964844,0.0033173374831676483
206315983.0,30.0,9.0,1.4656742657933517,0.5020591020584106,0.009936049580574036
206144283.0,28.0,8.0,0.9151958260375923,0.5397684574127197,0.0034840295556932688
205982757.0,12.0,30.0,1.2225945630464912,0.24460649490356445,0.005565514322370291
206252014.0,30.0,36.0,1.16484193572198,0.3443838953971863,0.0027131843380630016
206142625.0,34.0,4.0,1.2083188126985887,0.43466272950172424,0.0020193695090711117
205940423.0,20.0,6.0,1.2833976657309993,0.5288063287734985,0.0069010998122394085
206506358.0,36.0,3.0,0.9980510837776606,0.2896747589111328,0.0038676958065479994
205982565.0,27.0,22.0,0.5904035067861719,0.21180492639541626,0.00045035910443402827
206330279.0,39.0,32.0,1.1189495574876072,0.5298053026199341,0.0005527071771211922
206210468.0,20.0,19.0,0.5424374367369341,0.08776587247848511,0.00023515007342211902
205965960.0,20.0,16.0,0.8037700043203013,0.4330589473247528,0.008819542825222015
205903523.0,22.0,3.0,1.7444812851004452,0.6226477026939392,0.004041162319481373
206135422.0,20.0,30.0,0.9280461782865415,0.2779540419578552,0.0022846823558211327
206154200.0,28.0,17.0,0.6696035346869795,0.21757152676582336,0.0013395831920206547
206494359.0,3.0,19.0,0.4869243933681143,0.22063493728637695,0.00048048427561298013
206040524.0,16.0,24.0,1.0278554003354534,0.2534664273262024,0.0021775260102003813
206014119.0,38.0,1.0,1.5348259600431957,0.3752436637878418,0.003057788359001279
206028891.0,21.0,38.0,1.0922836859462108,0.37600457668304443,0.004943040199577808
206074623.0,13.0,30.0,1.8441161814942912,0.3915944993495941,0.0014531451743096113
206073140.0,17.0,10.0,0.6350815789128379,0.3709861636161804,0.004752251785248518
206244603.0,6.0,23.0,0.668106544783409,0.42061206698417664,0.00074227643199265
206457135.0,1.0,4.0,1.3420908639713003,0.17297789454460144,0.0007414831197820604
205938625.0,25.0,8.0,1.7947809558755925,0.8808407187461853,0.013679166324436665
206064046.0,31.0,29.0,0.5077891711959479,0.0985402911901474,8.88887225301005e-05
206280161.0,7.0,31.0,0.9555693439381115,0.3455055356025696,0.0032766193617135286
206261296.0,15.0,38.0,2.124508474181148,0.5294235944747925,0.003174333367496729
206340742.0,35.0,18.0,0.3193979962725507,0.24263662099838257,0.0013655155198648572
205982383.0,29.0,2.0,1.391917501616941,0.3289174437522888,0.007975125685334206
206072007.0,21.0,16.0,1.0602939407762113,0.30549943447113037,0.0016163741238415241
206510510.0,7.0,24.0,0.45756520954238783,0.25745588541030884,0.0017654430121183395
206224354.0,8.0,39.0,0.8375632615942352,0.24876004457473755,0.003487917361781001
206267402.0,23.0,32.0,1.618346347201046,0.12377911806106567,0.0009793913923203945
206245576.0,38.0,38.0,2.194492956542053,0.7003785371780396,0.011311264708638191
206341468.0,32.0,36.0,2.0010016971072058,0.36209166049957275,0.0015970147214829922
206027374.0,37.0,34.0,0.6894627694812716,0.3571363091468811,0.0005396160413511097
205912408.0,0.0,24.0,0.21796505535349714,0.11938467621803284,0.0005546184838749468
206197955.0,12.0,37.0,1.6526002269001845,0.6681166887283325,0.0010954574681818485
206154409.0,29.0,30.0,0.45126359627135426,0.22120408713817596,0.0016592181054875255
206036456.0,38.0,10.0,0.6044933869663167,0.2327919900417328,0.0017873974284157157
206039457.0,15.0,22.0,0.6641915241055196,0.2576533555984497,0.0007629196043126285
206013241.0,31.0,11.0,0.9513196555117739,0.3176445960998535,0.0025093923322856426
206072463.0,11.0,17.0,0.6606009049498043,0.249647319316864,0.0015762944240123034
206028147.0,3.0,22.0,0.14079021613469372,0.06596033275127411,2.4635215595480986e-05
206176592.0,8.0,37.0,2.0817983178460984,0.6476775407791138,0.0013507517287507653
205994896.0,32.0,30.0,0.40011518256815,0.09663364291191101,0.00039767412818036973
206421047.0,0.0,3.0,1.5576929759556215,0.4561592936515808,1.418401279806858e-05
206155723.0,0.0,8.0,1.4781220848023047,0.5701333284378052,0.008477120660245419
206014651.0,6.0,4.0,0.8056621395214097,0.31649696826934814,0.004723508842289448
206260644.0,24.0,2.0,1.0961777255374652,0.3624185621738434,0.002855842700228095
206338637.0,27.0,0.0,0.7534222153211994,0.4254257380962372,0.0053839851170778275
205982649.0,15.0,0.0,2.093053307683407,0.4382348954677582,0.005824920255690813
206030383.0,12.0,23.0,1.0265483077883202,0.42810434103012085,0.0029205097816884518
206015594.0,39.0,10.0,0.6054997557381443,0.2558814287185669,0.0035786463413387537
206122001.0,28.0,27.0,1.134569140780719,0.2413713037967682,0.0043622273951768875
206267315.0,15.0,9.0,1.4454864374449277,0.46357589960098267,0.0030740229412913322
205995522.0,6.0,38.0,0.9240673549764877,0.43497610092163086,0.0003951553662773222
206003838.0,11.0,19.0,0.40979721136252156,0.20421457290649414,0.002114980947226286
206056979.0,6.0,24.0,0.7814301083801509,0.29307636618614197,0.004164313897490501
206117448.0,26.0,11.0,0.4625982374511332,0.2578499913215637,0.009649395011365414
206170411.0,19.0,28.0,1.6415451008970727,0.5133348703384399,0.00012648354459088296
206426201.0,10.0,23.0,0.7065094690986181,0.28422343730926514,0.004057939630001783
206021218.0,3.0,32.0,1.0988387138764395,0.23106348514556885,0.0013107518898323178
206100511.0,20.0,38.0,2.263376319266678,0.09277069568634033,6.803097494412214e-05
206041820.0,37.0,37.0,0.8019595018253369,0.3529300093650818,0.0015519559383392334
206198341.0,15.0,14.0,0.7423936007012994,0.2562558650970459,0.004040044732391834
206026896.0,32.0,17.0,0.4083493426702678,0.09393924474716187,0.00024830285110510886
206050032.0,6.0,22.0,0.27580909730320124,0.19504477083683014,0.0016151417512446642
206517100.0,30.0,2.0,1.9304480333855536,0.597448468208313,0.003669250989332795
205994283.0,32.0,1.0,0.986338992291236,0.4287598133087158,0.0038019900675863028
206187897.0,34.0,36.0,1.392729326212454,0.35795894265174866,0.002426519524306059
206161101.0,17.0,34.0,2.2059341592300985,0.5739977359771729,0.0038440311327576637
206046073.0,25.0,36.0,2.0683453277745008,0.20516711473464966,6.518184818560258e-05
206194968.0,28.0,24.0,0.3226320091756574,0.18236902356147766,1.0179681339650415e-05
206335460.0,20.0,0.0,1.6580226898738697,0.3335326910018921,0.0004826821677852422
206000446.0,35.0,36.0,1.3114514860104196,0.4933425188064575,0.0012463683960959315
206090574.0,24.0,21.0,0.46218724978910886,0.09932917356491089,0.0006300395471043885
206317514.0,33.0,27.0,0.19528355309060796,0.12317919731140137,0.0007511569419875741
206388925.0,22.0,22.0,0.4204201850250099,0.09588700532913208,0.0002658255398273468
206409844.0,2.0,16.0,0.16399106347357018,0.13296225666999817,0.0020143138244748116
206422248.0,14.0,9.0,1.0421937058069861,0.4246146082878113,0.0025134920142591
206295894.0,14.0,5.0,1.3382582539259613,0.3283858895301819,0.003891239408403635
206077017.0,21.0,9.0,1.422934986660262,0.37857526540756226,0.0007673388463445008
206343129.0,11.0,11.0,1.0141517811157246,0.46023181080818176,0.004903731867671013
206043774.0,37.0,13.0,1.182893812762142,0.2360677719116211,0.0011861918028444052
206173582.0,24.0,30.0,0.8844064849685416,0.30194294452667236,0.001936618355102837
206406123.0,28.0,1.0,0.7202579515871832,0.46931400895118713,0.003738655708730221
206103980.0,1.0,29.0,0.44414629456848254,0.1932702660560608,0.0010665374575182796
206079758.0,28.0,5.0,1.284950415256576,0.31452542543411255,0.003972144331783056
206102898.0,34.0,26.0,0.19717040710963485,0.13096535205841064,0.0012223221128806472
206387270.0,15.0,17.0,0.5445365007848371,0.09589016437530518,0.00026601855643093586
206239697.0,0.0,36.0,1.4863223305595503,0.36753222346305847,0.0035082469694316387
206360823.0,28.0,7.0,1.4735891747213739,0.5457582473754883,0.0030616987496614456
206184406.0,37.0,20.0,0.1008781998146841,0.05955657362937927,1.6865868019522168e-05
206262244.0,13.0,24.0,0.5219236462825356,0.2886998653411865,0.0032175492960959673
206489784.0,26.0,0.0,0.6850274152075669,0.482448011636734,0.006363054271787405
206078533.0,7.0,14.0,0.24530821381605802,0.21607160568237305,0.003479162696748972
205998250.0,4.0,38.0,0.7311400799834553,0.5221842527389526,0.002911368617787957
