epic_number,Period_1,Period_2,amp_ratio_21,k2_teff,k2_rad,k2_mass,abs_magnitude,Class
206355714,18.82580772,17.7818426,0.9445460648739697,,,,,
205979023,17.58679124,16.67238347,0.9480059916831082,3479.0,0.22,0.21,, Noise
206173775,8.566233882,8.13176341,0.9492810401881576,5896.0,1.23,1.04,3.2182213320236777,OTHPER
206249752,7.776776402,20.0,2.5717596811522676,,,,,
206527600,20.0,18.82580772,0.941290386,3805.0,0.37,0.41,8.83880964923138, Noise
206343755,7.216704097999999,17.20925021,2.3846412401430293,5853.0,1.06,0.96,5.223084862136972,OTHPER
206182065,19.51317428,18.393849399999997,0.9426374784574515,3682.0,0.27,0.29,, Noise
200004696,20.0,18.82580772,0.941290386,,,,,
206257243,18.60732198,17.58679124,0.9451543461709906,3984.0,0.43,0.48,9.03896889716836,OTHPER
200004679,20.0,18.82580772,0.941290386,,,,,
206229087,4.945934632,0.19759255,0.03995049767168051,4749.0,9.76,0.93,1.881525687443201,OTHPER
206249560,17.98126902,17.02649374,0.94690167424012,4271.0,0.54,0.6,, Noise
205906310,16.168,17.02649374,1.0530983263236022,5085.0,0.77,0.83,5.682697160760515, Noise
206541871,20.0,18.82580772,0.941290386,,,,,
206081928,19.75358815,18.60732198,0.9419717490667638,5902.0,1.26,1.09,4.524900806650148, Noise
206202554,11.77468071,19.27854202,1.6372878802248219,,,,, Noise
206079540,19.27854202,18.18521939,0.9432881060784699,4560.0,11.52,1.18,0.8820837146619489,OTHPER
206504401,20.0,15.24556319,0.7622781595,,,,,
205990904,20.0,18.82580772,0.941290386,6189.0,2.33,1.3,3.126074354287283, Noise
206150876,4.250921611,4.04704816,0.9520401763061352,6415.0,1.77,1.39,1.562708786821208,OTHPER
206293521,13.56831151,14.29411655,1.0534926574662642,3738.0,0.39,0.42,8.522758136624857,OTHPER
206139936,12.22353091,19.0494853,1.5584273840560854,3710.0,0.32,0.34,8.539417764674432, Noise
206007506,17.39597255,18.393849399999997,1.0573625215337557,6087.0,1.36,1.14,4.642347681371648, Noise
206251467,15.69323825,14.82272104,0.9445291535034205,4961.0,0.77,0.82,5.124947545972065,OTHPER
206487876,20.0,18.82580772,0.941290386,,,,,
200004626,20.0,18.82580772,0.941290386,,,,,
206355579,16.51481103,15.69323825,0.9502523656790519,,,,,OTHPER
206468775,19.0494853,17.98126902,0.9439241395146776,5594.0,0.96,1.0,4.481081697212156, Noise
205908064,11.95020618,12.60802469,1.0550466243085357,5456.0,1.75,0.9,0.8458579787418685, Noise
206491707,0.895614988,20.0,22.331024232479685,7481.0,2.24,1.86,2.5533665824318827,OTHPER
206120999,20.0,18.82580772,0.941290386,4600.0,0.69,0.77,6.494115873316478,OTHPER
206486981,19.51317428,18.393849399999997,0.9426374784574515,,,,,
206240177,18.393849399999997,17.39597255,0.9457494280669713,6252.0,1.37,1.12,3.912401143015865, Noise
206136607,16.33270241,10.74849545,0.6580965709274808,5741.0,0.81,0.78,3.7724238357781825,OTHPER
206514009,13.01749271,13.80191578,1.060259151856287,5880.0,1.25,1.02,4.591748453673272,OTHPER
206480025,20.0,12.41280103,0.6206400515,,,,, Noise
200004916,16.00658621,17.02649374,1.063717991870298,,,,,
206016640,16.00658621,15.10196055,0.943484160324277,,,,, Noise
206367653,8.801356911000001,9.312573514,1.058083839590811,3952.0,0.36,0.42,, Noise
206163899,17.02649374,13.45444989,0.7902067269664411,,,,, Noise
206238143,13.01749271,12.31743893,0.9462220724377881,3713.0,0.3,0.3,, Noise
206411659,13.34248336,12.60802469,0.9449533756060837,3876.0,0.37,0.41,, Noise
206043157,7.739237342999999,14.5536205,1.8804980200230565,4922.0,8.44,0.9,0.14635817413019758, Noise
206203245,12.13104396,18.82580772,1.5518703734051922,5172.0,2.4,1.14,4.493153952593893, Noise
205935192,18.393849399999997,19.51317428,1.0608532154231949,5953.0,1.2,1.04,4.196991878908728, Noise
206071929,9.88683909,6.876242322,0.6954945113807856,3810.0,0.33,0.35,, Noise
206455683,6.539673347999999,6.210365435,0.9496445930130883,6043.0,1.33,1.1,3.436744571910893,OTHPER
205960685,15.84836353,14.96103795,0.944011532905568,4091.0,0.48,0.55,8.059393587816011,OTHPER
205955475,16.168,15.39192304,0.9519991984166255,5776.0,0.87,0.83,4.655457410579553, Noise
206000433,13.01749271,12.31743893,0.9462220724377881,6481.0,1.87,1.47,2.8482120203280985,OTHPER
205988308,7.665236052000001,10.96910574,1.4310199536696535,3661.0,0.27,0.28,, Noise
206310202,19.0494853,17.98126902,0.9439241395146776,,,,,
206318421,15.69323825,14.82272104,0.9445291535034205,4954.0,3.94,1.03,, Noise
206354376,20.0,18.82580772,0.941290386,5828.0,1.96,1.17,4.533945955394202,OTHPER
206149223,18.60732198,19.75358815,1.0616029631363428,5882.0,1.4,1.06,, Noise
206060248,16.00658621,15.10196055,0.943484160324277,4883.0,4.2,1.2,1.8874335183040216, Noise
206212924,13.68411675,13.01749271,0.9512848324682703,,,,, Noise
206070970,19.0494853,17.98126902,0.9439241395146776,5047.0,2.26,0.89,2.0311461209514583, Noise
206513092,13.56831151,19.75358815,1.4558619276570546,5927.0,1.11,1.1,4.4576037198973495, Noise
205998473,8.899060244,10.74849545,1.2078236527555752,4894.0,0.74,0.8,6.63021579272989,OTHPER
206175976,20.0,18.82580772,0.941290386,,,,,
206113535,13.80191578,14.5536205,1.0544637956050475,,,,,
206469348,20.0,18.82580772,0.941290386,,,,, Noise
206502582,20.0,12.70795757,0.6353978785,3952.0,0.43,0.49,8.21762079753486, Noise
206054392,12.91265237,13.68411675,1.059744842337144,4116.0,0.49,0.55,7.768217449034738,OTHPER
205968294,18.18521939,17.20925021,0.94633173463188,4076.0,0.46,0.52,7.800213531217896, Noise
205911733,20.0,18.82580772,0.941290386,1858.0,0.09,0.07,6.531503351956886, Noise
205981601,16.50079498,17.39597255,1.0542505722351567,,,,, Noise
206069600,10.01029732,10.606286599999999,1.0595376202072686,3812.0,0.38,0.41,8.940334723510562,OTHPER
205968049,13.12404942,18.18521939,1.3856408801910776,4287.0,0.51,0.56,6.855188911299816, Noise
206019700,20.0,18.82580772,0.941290386,3830.0,0.38,0.43,8.010938044803751, Noise
206477986,11.77468071,12.41280103,1.0541942780204696,5406.0,0.86,0.9,5.412403200164324, Noise
206081150,8.9487299,9.422027015,1.0528898648511003,6472.0,1.48,1.29,3.1459878373482404, Noise
206354399,18.82580772,20.0,1.0623714157428992,4263.0,0.55,0.61,7.8777731789210605, Noise
200004857,15.54112028,16.50079498,1.0617506770882543,,,,,
205977024,17.02649374,16.168,0.9495789471919778,4959.0,3.18,1.23,1.6654538326560484,OTHPER
200004555,17.58679124,18.60732198,1.058028251207012,,,,,
206112049,20.0,18.82580772,0.941290386,3829.0,0.33,0.37,, Noise
206434584,16.33270241,12.80948727,0.7842846179672724,5301.0,0.88,0.94,3.734324443655396, Noise
206158165,15.69323825,16.67238347,1.0623928092087687,5099.0,9.41,0.91,0.5259004901954967, Noise
200004788,11.27773617,14.82272104,1.3143347934871932,,,,,
206185618,11.86179414,12.50965125,1.0546171264105244,,,,,OTHPER
205966706,3.305208206,1.742403445,0.5271690424333891,6200.0,2.73,1.58,2.284666036561074,    EA
205943111,14.82272104,14.04370486,0.9474444551781163,,,,,
206226177,16.00658621,9.422027015,0.5886343840833255,,,,,
206146976,15.84836353,16.847578100000003,1.0630484382888208,4148.0,0.5,0.56,8.06718187577808, Noise
206120837,16.33270241,10.606286599999999,0.6493895703081018,3713.0,0.31,0.34,9.92942500533844,OTHPER
206007447,16.847578100000003,17.7818426,1.0554539349486676,5116.0,2.58,0.9,3.899030235078234, Noise
206480356,7.52139933,7.152316647,0.9509289871729227,5981.0,2.36,1.33,1.8014183314943892,OTHPER
205960192,16.00658621,17.02649374,1.063717991870298,,,,, Noise
206066265,8.65875933,15.24556319,1.7607098902932552,5555.0,1.55,0.97,5.381157947739229,OTHPER
206488936,18.18521939,17.20925021,0.94633173463188,4227.0,0.53,0.6,7.764591784251788, Noise
200004767,16.67238347,17.58679124,1.0548456536910495,,,,,
206467905,16.168,15.39192304,0.9519991984166255,5267.0,1.88,0.9,5.933000256758557, Noise
206055433,20.0,18.82580772,0.941290386,3656.0,0.28,0.28,, Noise
206089256,13.232365,12.50965125,0.9453828737342115,6255.0,1.39,1.12,3.875157632633055,OTHPER
206114400,5.07108285,5.826682043,1.149001547667477,3752.0,0.33,0.35,, Noise
206131217,20.0,18.82580772,0.941290386,3961.0,0.43,0.49,7.870005472191597,OTHPER
206386081,14.82272104,15.69323825,1.0587285699873092,4938.0,0.75,0.82,6.4671173417752605,OTHPER
206493427,13.34248336,14.1678043,1.0618566212699403,4996.0,4.7,0.96,2.12900684498851,OTHPER
206039243,8.849938925,19.51317428,2.2048936659752147,3804.0,0.33,0.36,, Noise
205964865,14.5536205,15.39192304,1.0576009619049775,5502.0,2.22,1.21,4.483351034597531,OTHPER
206144925,20.0,18.82580772,0.941290386,4037.0,51.24,0.94,-1.5652892053151497,OTHPER
206100412,12.22353091,11.60423687,0.9493359124659014,5054.0,0.75,0.81,6.154290104920252, Noise
206166553,20.0,18.82580772,0.941290386,3725.0,0.27,0.3,, Noise
206038186,18.18521939,19.27854202,1.0601214979348126,5550.0,1.66,0.98,3.8015026020406584, Noise
206125205,14.04370486,13.34248336,0.9500686245552442,5800.0,2.18,1.28,2.8205656638673773, Noise
206276362,13.92176057,13.232365,0.9504807192643738,,,,, Noise
206450994,20.0,18.82580772,0.941290386,6064.0,1.44,1.13,3.0089392582654853,OTHPER
206152654,14.5536205,13.80191578,0.9483492976885031,5805.0,1.03,0.99,3.49490187226219, Noise
205951778,20.0,13.232365,0.66161825,4822.0,0.74,0.8,6.27711268822258,OTHPER
206143176,2.7972725880000002,3.966941295,1.4181461299187477,4847.0,4.35,0.96,0.7107996375633867,OTHPER
206501614,19.75358815,18.60732198,0.9419717490667638,,,,,
205927655,20.0,18.82580772,0.941290386,4816.0,0.75,0.82,6.436772148666394, Noise
206065597,17.39597255,18.393849399999997,1.0573625215337557,3730.0,0.32,0.33,8.029941531136986, Noise
206268025,2.852007412,20.0,7.012604495994206,,,,5.354728800450438,OTHPER
205957588,20.0,18.82580772,0.941290386,,,,, Noise
206210647,17.20925021,18.18521939,1.0567118943643972,3772.0,0.22,0.21,9.393090873210681, Noise
205941526,20.0,18.82580772,0.941290386,5363.0,2.15,1.14,4.373761765191496, Noise
205994539,20.0,16.50079498,0.8250397489999999,3984.0,0.46,0.52,7.733364114841979,OTHPER
206083331,19.51317428,18.393849399999997,0.9426374784574515,4312.0,0.56,0.63,6.838092827505477, Noise
206201357,20.0,9.4777243,0.473886215,,,,,
206232803,17.20925021,16.33270241,0.9490653114282309,5796.0,1.03,0.94,5.453225178186358, Noise
206002521,15.54112028,16.50079498,1.0617506770882543,4102.0,0.48,0.54,9.256885953934178, Noise
206518466,18.82580772,17.7818426,0.9445460648739697,,,,,
206233419,18.60732198,19.75358815,1.0616029631363428,5384.0,0.86,0.91,5.216703767637743, Noise
205993087,3.966941295,3.7271716919999998,0.9395580662355125,6131.0,1.27,1.11,3.7704234739425573,OTHPER
206095231,5.662066117999999,16.168,2.8554947369125725,5964.0,0.94,0.83,5.013448920422997, Noise
206373473,18.60732198,19.75358815,1.0616029631363428,5103.0,2.13,0.88,3.3373252998712992, Noise
206464086,18.82580772,20.0,1.0623714157428992,,,,,
206012087,0.185692369,12.70795757,68.43554012712283,3937.0,0.45,0.51,1.1377692824390078,OTHPER
205983823,19.51317428,18.393849399999997,0.9426374784574515,3864.0,0.41,0.45,8.640055226821504, Noise
205946304,17.98126902,17.02649374,0.94690167424012,4989.0,0.74,0.81,6.097432049266708, Noise
206364828,13.12404942,17.58679124,1.3400430520475746,,,,,
206155910,19.51317428,18.393849399999997,0.9426374784574515,5776.0,1.06,1.01,3.824386520323891, Noise
206305308,17.98126902,19.0494853,1.0594071685825877,5912.0,1.11,1.02,3.4380720458318557,OTHPER
206303573,19.0494853,17.98126902,0.9439241395146776,,,,,
206252148,13.45444989,14.1678043,1.0530199611156306,,,,,
206169077,16.33270241,17.20925021,1.053668264932282,,,,,
205975760,20.0,18.82580772,0.941290386,4833.0,8.27,0.91,3.2343456090852882, Noise
206296675,11.86179414,11.27773617,0.9507614140739084,5791.0,0.99,1.01,4.632850144411012, Noise
206116176,14.68693823,5.468930255,0.37236694056689035,4380.0,15.53,1.01,0.29706486112201347, Noise
205993129,15.39192304,14.5536205,0.9455362050718777,4340.0,0.58,0.65,6.528496053808118, Noise
206289293,13.63552431,14.42270132,1.0577298673746416,4644.0,0.67,0.73,6.745060884718308,OTHPER
205927714,0.965165176,8.009887462,8.298981004677277,4471.0,23.4,0.92,-0.2704485105063483,OTHPER
206111615,11.52085209,12.13104396,1.0529641267185126,,,,, Noise
206510621,16.168,12.31743893,0.7618406067540822,4025.0,0.45,0.53,7.743957119541511, Noise
206463381,15.39192304,16.33270241,1.0611216264241403,4452.0,0.61,0.67,6.693509214851346,OTHPER
206446596,10.33286691,13.56831151,1.3131216755408688,,,,,
206135591,15.69323825,20.0,1.2744342296593885,5302.0,0.83,0.87,5.847162416785693,OTHPER
206028612,19.51317428,18.393849399999997,0.9426374784574515,6212.0,1.48,1.21,4.035550613978057,OTHPER
206014045,12.80948727,18.393849399999997,1.4359551645036295,5174.0,0.79,0.85,5.917559960831358, Noise
206206111,13.01749271,16.847578100000003,1.2942260445483285,5214.0,0.83,0.88,5.956443943382922, Noise
206209110,20.0,18.82580772,0.941290386,,,,,
206234980,6.4346878929999995,6.115610342999999,0.9504128940974573,,,,,
206211295,12.13104396,12.80948727,1.0559262098329747,5031.0,6.8,0.9,2.6941838293558185,OTHPER
206171779,17.02649374,17.98126902,1.0560758600437485,4201.0,0.52,0.58,7.801969954852829,OTHPER
205962080,18.393849399999997,19.51317428,1.0608532154231949,3955.0,0.39,0.43,8.436841951210695,OTHPER
206373225,20.0,18.82580772,0.941290386,,,,, Noise
205913245,12.80948727,12.13104396,0.9470358730447452,5067.0,0.8,0.85,3.761027876161503, Noise
206280250,20.0,18.82580772,0.941290386,5076.0,9.48,0.91,2.4642501819579508, Noise
206253936,11.19896174,18.393849399999997,1.6424602411401754,4836.0,4.69,1.16,1.0855976524394073, Noise
206296211,20.0,18.82580772,0.941290386,,,,,
206429242,20.0,13.01749271,0.6508746355,,,,,
205905204,20.0,0.259384527,0.012969226349999998,4575.0,13.36,0.97,0.8250944047707218,OTHPER
206365264,12.80948727,20.0,1.5613427437365337,3890.0,0.39,0.43,7.964255190152976, Noise
205947948,20.0,10.894569599999999,0.54472848,4618.0,0.67,0.73,6.203698762693172,OTHPER
206188539,20.0,7.216704097999999,0.3608352049,5737.0,0.98,0.96,3.2754609835490758,OTHPER
206346208,16.33270241,15.54112028,0.9515339158132619,5241.0,0.75,0.79,5.719739301398146,OTHPER
205937797,18.18521939,17.20925021,0.94633173463188,4461.0,0.63,0.7,6.891832397834769, Noise
205962202,19.0494853,17.98126902,0.9439241395146776,3847.0,0.38,0.42,9.33877537823387, Noise
206046081,9.422027015,11.86179414,1.2589429133578005,5061.0,3.39,0.91,2.590494781575181, Noise
206179276,10.39989167,13.68411675,1.315794162498233,5300.0,3.28,0.88,0.8714771429883541, Noise
206266944,0.8946155090000001,0.337524815,0.37728477944372407,3818.0,0.38,0.42,7.519589783391304,OTHPER
206200805,16.33270241,15.54112028,0.9515339158132619,5030.0,2.52,0.9,3.0598803830277355, Noise
206110336,17.98126902,19.0494853,1.0594071685825877,6304.0,1.16,0.85,3.060193985850031,OTHPER
206004910,20.0,18.82580772,0.941290386,3748.0,0.36,0.39,10.537136818954266, Noise
206413231,16.67238347,15.84836353,0.9505757565207922,5146.0,3.57,0.89,2.2805297234245003,OTHPER
206167857,14.1678043,14.96103795,1.0559884674578686,4108.0,0.48,0.53,8.515656945572132,OTHPER
206339356,20.0,13.232365,0.66161825,3727.0,0.32,0.34,9.48205476323093, Noise
206039180,18.60732198,19.75358815,1.0616029631363428,5639.0,1.81,0.91,4.0900275889880415, Noise
206005808,13.12404942,13.92176057,1.0607823945545611,4953.0,3.97,0.95,2.257506493074292,OTHPER
205982230,11.35762667,15.39192304,1.3552059322971213,3762.0,0.31,0.32,, Noise
206298165,10.39989167,18.60732198,1.7891842117620824,6001.0,2.02,1.17,3.816705569230111, Noise
206357898,11.86179414,8.705775662,0.7339341383983924,6346.0,1.42,1.18,3.8304497680025626, Noise
206057893,18.393849399999997,17.39597255,0.9457494280669713,5515.0,0.89,0.91,,OTHPER
206439615,18.18521939,19.27854202,1.0601214979348126,4206.0,0.54,0.61,7.914026615868686, Noise
206101626,14.68693823,15.54112028,1.0581593002314955,3996.0,0.46,0.52,8.154291432092013,OTHPER
206326109,9.826244946000001,9.312573514,0.9477245443378549,4630.0,12.36,0.95,0.28900256528427803,OTHPER
206041386,12.80948727,13.56831151,1.0592392360447693,,,,,
206449143,1.0336093290000001,0.9315194109999999,0.901229685979353,5104.0,0.75,0.79,6.030609169099067, Noise
206517894,20.0,15.84836353,0.7924181765,,,,,
206260484,12.13104396,8.998957125,0.7418122590827707,,,,, Noise
206093627,20.0,18.82580772,0.941290386,6080.0,1.45,0.88,3.5555685542582687, Noise
206124667,19.27854202,18.18521939,0.9432881060784699,4080.0,0.49,0.56,8.96788175130151, Noise
206118202,11.95020618,19.51317428,1.632873440514982,4268.0,29.44,0.94,-1.9969913463868956,OTHPER
206222225,10.606286599999999,10.07318993,0.9497376706754276,,,,,
206015566,12.80948727,17.58679124,1.3729504444091618,3829.0,0.35,0.38,9.016093530063484, Noise
206085956,15.39192304,16.33270241,1.0611216264241403,4299.0,0.55,0.6,6.863571969531492, Noise
205929460,10.74849545,10.20137616,0.9490980581845062,6125.0,1.47,1.07,4.2422112218385095, Noise
205915237,17.02649374,16.168,0.9495789471919778,6211.0,1.7,1.29,3.7399117886969595, Noise
206210869,19.0494853,17.98126902,0.9439241395146776,5966.0,1.08,0.88,3.9573453671299283, Noise
206047512,20.0,18.82580772,0.941290386,5017.0,0.75,0.83,3.0171901747969887, Noise
206048811,7.592636532999999,2.388829443,0.31462449606502196,4479.0,14.73,1.07,0.6503825116223485,OTHPER
206191370,17.39597255,13.56831151,0.7799685513989846,6152.0,1.36,1.14,4.204200933653578,OTHPER
205957479,13.80191578,14.5536205,1.0544637956050475,6190.0,1.4,1.12,3.8527506419705198, Noise
206210928,16.50079498,17.39597255,1.0542505722351567,,,,,
206094237,20.0,18.82580772,0.941290386,,,,,
206198949,20.0,18.82580772,0.941290386,6205.0,1.39,1.17,3.5826838238456684, Noise
206457513,16.50079498,15.69323825,0.9510595258604929,4981.0,4.58,0.9,2.8057397932282484,OTHPER
206393782,12.91265237,16.50079498,1.2778780460578603,4881.0,5.6,0.92,2.3814747970422125, Noise
206132857,13.68411675,14.42270132,1.0539738576843114,3555.0,0.24,0.24,, Noise
205994864,13.232365,19.27854202,1.456923385955572,5553.0,0.91,0.93,3.78634808249819, Noise
206082299,12.22353091,16.847578100000003,1.3782906284645706,4737.0,8.27,0.95,0.9571640292857708, Noise
206475655,17.20925021,16.33270241,0.9490653114282309,,,,,
206062076,20.0,18.82580772,0.941290386,6382.0,1.64,1.34,3.0491160652281106,OTHPER
206058287,6.593461314,3.8711596139999997,0.5871210021025385,4957.0,9.93,0.91,0.4997172552993874, Noise
206289150,12.70795757,12.03994607,0.9474336063588226,4032.0,0.47,0.53,7.31092372842248,OTHPER
206431660,11.95020618,11.35762667,0.9504126120441547,4160.0,0.53,0.6,8.253101207642448, Noise
205941596,7.216704097999999,20.0,2.7713482122043356,4909.0,10.43,0.89,-0.5200800607013569,OTHPER
206287049,13.92176057,14.68693823,1.054962707924232,3637.0,0.29,0.31,8.194982170885927,OTHPER
206191003,4.539801142,0.532451253,0.11728514891853384,5006.0,2.43,0.94,2.6096795078253017,OTHPER
206509129,19.0494853,17.98126902,0.9439241395146776,4181.0,0.52,0.58,7.215750101784408, Noise
206059142,20.0,12.60802469,0.6304012345000001,3833.0,0.38,0.41,7.374324805245589, Noise
205915399,20.0,18.82580772,0.941290386,5410.0,2.29,1.18,4.102912320856392, Noise
206372998,17.20925021,16.33270241,0.9490653114282309,5917.0,1.15,1.07,4.27149511125482, Noise
206047037,19.27854202,18.18521939,0.9432881060784699,4084.0,0.46,0.51,8.349489544634885, Noise
206026615,17.58679124,16.67238347,0.9480059916831082,5008.0,1.96,0.91,6.1225974208929195, Noise
206350165,13.12404942,18.82580772,1.4344511451862545,5526.0,0.99,0.97,4.994920414990752,OTHPER
206187614,3.659121121,4.239680691,1.1586609327218278,4031.0,50.75,0.95,-0.7846295342858074,OTHPER
206233210,19.29767693,10.20137616,0.5286323424837229,,,,,
206312519,13.45444989,14.1678043,1.0530199611156306,4817.0,0.72,0.79,5.528525997309217,OTHPER
206075796,12.50965125,13.232365,1.0577724938574926,6389.0,1.4,1.19,3.253207155075666,OTHPER
206065371,17.98126902,13.12404942,0.7298733701944248,4966.0,0.78,0.85,4.949068229525269, Noise
206040864,12.60802469,20.0,1.586291309840384,4550.0,0.64,0.69,6.772656300500412, Noise
205938957,17.02649374,17.98126902,1.0560758600437485,5329.0,1.87,0.9,3.5565760716237396,OTHPER
206402452,17.98126902,17.02649374,0.94690167424012,,,,,
206462368,15.54112028,14.68693823,0.945037292382374,3900.0,0.4,0.45,7.322180246740041, Noise
205940237,12.50965125,9.648838466,0.7713115476340718,6118.0,1.49,1.06,3.69003188871525,OTHPER
206072228,16.67238347,9.648838466,0.5787317982076141,5992.0,1.22,1.07,3.5822049365097435,OTHPER
206392211,20.0,15.24556319,0.7622781595,4382.0,0.59,0.65,6.654796082684376, Noise
206012512,19.75358815,18.60732198,0.9419717490667638,3819.0,0.33,0.35,, Noise
206374685,20.0,8.13176341,0.40658817049999996,3685.0,0.27,0.28,9.729710030423927, Noise
206148618,10.96910574,11.60423687,1.0579018148839543,5046.0,2.22,0.89,6.017872883523326,OTHPER
200004910,13.80191578,13.12404942,0.9508860674992469,,,,,
206324755,17.02649374,7.152316647,0.4200698485676594,,,,,
206175157,3.77989418,3.484182398,0.9217671797362328,5926.0,2.81,1.46,1.6495177474052074,OTHPER
205998150,10.39989167,10.96910574,1.0547326922300528,4238.0,0.51,0.56,8.781087269673328, Noise
206477395,20.0,15.54112028,0.777056014,5048.0,0.78,0.83,6.216079908133345, Noise
206468773,19.27854202,18.18521939,0.9432881060784699,5932.0,1.21,1.05,4.9263197445307565,OTHPER
205917986,20.0,16.50079498,0.8250397489999999,4969.0,14.32,0.83,1.339956601848968, Noise
205997151,20.0,18.82580772,0.941290386,5068.0,5.62,0.9,3.5407765988043973, Noise
206141250,0.544568181,0.5039973010000001,0.925498989078835,7187.0,1.75,1.57,2.4337554872602514,OTHPER
206066322,16.67238347,15.84836353,0.9505757565207922,4737.0,0.65,0.69,6.523404176135845,OTHPER
200004620,19.0494853,17.98126902,0.9439241395146776,,,,,
206246538,12.03994607,15.39192304,1.2784046498640174,6376.0,1.48,1.24,2.996643209553227, Noise
206240343,9.366980534,17.58679124,1.877530456710566,3933.0,0.37,0.39,, Noise
206293825,7.216704097999999,8.386991089,1.1621636380136922,,,,,
206399520,13.34248336,14.1678043,1.0618566212699403,4809.0,6.32,0.99,0.6062356459357172,OTHPER
206066876,12.03994607,11.43865711,0.9500588327801373,4836.0,10.01,0.93,2.255729216986099,OTHPER
206090507,20.0,18.82580772,0.941290386,6475.0,1.72,1.4,1.9478454462675128, Noise
206069575,20.0,18.82580772,0.941290386,3680.0,0.27,0.28,, Noise
206076193,10.74849545,20.0,1.860725539963828,6148.0,1.36,1.14,3.8516337353333654, Noise
206105433,14.29411655,15.10196055,1.056515839728479,5555.0,0.9,0.92,5.2437146239061505, Noise
206081225,17.7818426,18.82580772,1.0587096142668588,3685.0,0.28,0.31,,OTHPER
206259788,20.0,18.82580772,0.941290386,,,,,
206086546,19.0494853,17.98126902,0.9439241395146776,3826.0,0.36,0.39,7.259987012200838, Noise
206424440,20.0,18.82580772,0.941290386,5179.0,9.53,0.91,3.6205525218800965, Noise
206442501,14.68693823,15.54112028,1.0581593002314955,,,,,
206128774,13.68411675,13.01749271,0.9512848324682703,3849.0,0.36,0.38,, Noise
206150116,13.80191578,14.5536205,1.0544637956050475,4009.0,0.43,0.48,8.21252395441038,OTHPER
206052673,16.00658621,17.02649374,1.063717991870298,4594.0,0.63,0.7,6.725744171284246, Noise
212235351,0.551498996,0.05516979599999999,0.1000360769469107,,,,5.343826723163907,
206172062,17.58679124,13.45444989,0.7650315345416018,,,,,
206016646,19.27854202,18.18521939,0.9432881060784699,3678.0,0.29,0.32,8.835640374167511, Noise
206529057,20.0,11.95020618,0.597510309,4161.0,0.51,0.57,8.128794616759443, Noise
206205894,11.86179414,14.96103795,1.2612795141629392,,,,,
206409999,13.56831151,14.29411655,1.0534926574662642,6456.0,1.49,1.31,2.8711633380240436, DSCUT
206388727,6.817762152999999,20.0,2.9335138937340988,5868.0,2.07,1.21,3.30002840073859,OTHPER
206008024,19.51317428,18.393849399999997,0.9426374784574515,3855.0,0.39,0.43,8.255768822503596,OTHPER
206324270,20.0,18.82580772,0.941290386,,,,,
205961905,20.0,18.82580772,0.941290386,3767.0,0.36,0.4,8.672570347479706,OTHPER
206212420,17.7818426,16.847578100000003,0.9474596350324236,,,,, Noise
206480804,16.33270241,17.20925021,1.053668264932282,,,,,
206146224,8.705775662,20.0,2.2973254511138355,5758.0,0.96,0.91,4.6351222244501,OTHPER
205943325,12.80948727,13.56831151,1.0592392360447693,5612.0,2.02,1.03,3.389296533155594, Noise
205961251,18.82580772,20.0,1.0623714157428992,3713.0,0.34,0.38,8.836178607642061, Noise
206310513,10.67691752,11.27773617,1.0562726694174183,,,,,
206418802,19.75358815,18.60732198,0.9419717490667638,4044.0,0.45,0.51,8.218014688017718, Noise
200004761,16.67238347,12.70795757,0.762216007859133,,,,,
206332467,13.75248464,7.249334516,0.527129075637346,,,,,
206120831,6.935734412,7.315488665,1.0547532864498042,6230.0,1.4,1.22,4.259471847842644,OTHPER
206425092,18.82580772,17.7818426,0.9445460648739697,3567.0,0.26,0.26,9.937627809043285, Noise
206239895,12.13104396,0.425034051,0.03503688985065718,,,,,
206042583,17.98126902,17.02649374,0.94690167424012,5048.0,4.15,0.94,0.9480438581820749,OTHPER
205922735,20.0,18.82580772,0.941290386,3611.0,0.24,0.25,, Noise
206172775,18.82580772,17.7818426,0.9445460648739697,5058.0,0.79,0.86,6.4742933274450145,OTHPER
206396652,13.01749271,12.31743893,0.9462220724377881,4977.0,0.75,0.82,2.753557922991421, Noise
206137987,20.0,11.86179414,0.5930897070000001,6238.0,1.82,1.32,2.8069621626245347,OTHPER
200004553,18.60732198,17.58679124,0.9451543461709906,,,,,
200004851,16.168,17.02649374,1.0530983263236022,,,,,
206262399,17.58679124,18.60732198,1.058028251207012,4783.0,0.66,0.71,6.50600069718603, Noise
206332655,20.0,18.82580772,0.941290386,3708.0,101.71,0.91,-0.671384523428376,OTHPER
206001008,19.75358815,18.60732198,0.9419717490667638,,,,, Noise
206541986,14.68693823,15.54112028,1.0581593002314955,3614.0,0.26,0.26,, Noise
205935633,20.0,18.82580772,0.941290386,3961.0,0.36,0.42,7.899992206129962,OTHPER
206527898,17.39597255,18.393849399999997,1.0573625215337557,4936.0,2.35,0.89,3.2444103461472515, Noise
205954011,10.82103958,18.18521939,1.6805427293335895,3740.0,0.33,0.35,3.306690395087461, Noise
206214660,13.01749271,10.46779162,0.804132704599763,4056.0,0.46,0.52,7.949025456139363, Noise
206156025,2.7682935619999998,2.619063047,0.9460929588362783,4589.0,0.66,0.73,4.446592094107107,OTHPER
205960124,10.96910574,17.02649374,1.552222591665891,5879.0,1.08,0.99,4.505876706677128, Noise
