epic_number,Period_1,PeriodAmp1,P1 0.5 Harmonic Amp,P1 2 Harmonic Amp,P1 3 Harmonic Amp,P1 4 Harmonic Amp,P1 5 Harmonic Amp,Period_2,PeriodAmp2,P2 0.5 Harmonic Amp,P2 2 Harmonic Amp,P2 3 Harmonic Amp,P2 4 Harmonic Amp,P2 5 Harmonic Amp,Period_3,PeriodAmp3,P3 0.5 Harmonic Amp,P3 2 Harmonic Amp,P3 3 Harmonic Amp,P3 4 Harmonic Amp,P3 5 Harmonic Amp,Period_4,PeriodAmp4,P4 0.5 Harmonic Amp,P4 2 Harmonic Amp,P4 3 Harmonic Amp,P4 4 Harmonic Amp,P4 5 Harmonic Amp,Period_5,PeriodAmp5,P5 0.5 Harmonic Amp,P5 2 Harmonic Amp,P5 3 Harmonic Amp,P5 4 Harmonic Amp,P5 5 Harmonic Amp,Period Doubled,1% Sig. Level
205557744,1.360939143,0.71621998,0.001505651,0.187858664,0.086684011,0.021624437,0.005375395,0.180304634,0.006294364,0.005819506,0.003093202,0.003020671,0.002561914,,0.383365689,0.005819506,0.002972422,0.002782936,0.001277616,0.004752123,0.001908422,0.149656852,0.005375395,0.002481801,0.002272033,0.003020671,0.000616328,,0.103933709,0.004752123,0.001283655,0.003020671,,,,1,0.012319761
204234138,11.68883748,0.032454879,,0.02659382,0.019502428,0.013624375,0.005986969,12.31743893,0.032035561,,0.02659382,0.019502428,0.013624375,0.005986969,13.01749271,0.031721802,,0.02659382,0.020474625,0.016282573,0.005066562,17.39597255,0.031216946,,0.024769403,0.020120248,0.020474625,0.016282573,11.12128014,0.031000182,0.027596085,0.020469722,0.016162817,0.004934332,0.001848357,0,0.014896213
204666545,13.232365,0.057734868,,0.010172817,0.008866427,0.012587798,0.00294984,12.50965125,0.038841004,,0.010172817,0.012932892,0.010723945,0.004399604,17.39597255,0.037769418,,0.019117503,0.009596371,0.00730125,0.012932892,14.04370486,0.036389387,,0.015052119,0.00730125,0.012932892,0.002773222,18.3938494,0.029153969,,0.019117503,0.006216192,0.007062521,0.012932892,0,0.011977317
204561424,2.362717319,0.28286928,0.166495104,0.136142126,0.080367216,0.03534815,0.011200045,0.786638273,0.098621032,0.007340208,0.00351747,0.011200045,0.004595161,0.00155528,0.472229943,0.064502389,0.006169323,0.004595161,0.00155528,0.000833622,0.000540668,0.337311784,0.035348151,0.004721052,0.00186207,0.000833622,0.000548762,0.000519684,1.108655388,0.00812977,0.004581057,0.004369127,0.002503623,0.002162329,0.004595161,1,0.012318684
204090458,0.090945802,0.218795189,0.001415362,0.00241555,,,,0.095844257,0.129249584,0.001099194,0.002631321,,,,0.083547929,0.109405907,0.002364302,0.00241555,,,,20,0.039508061,,0.002704509,0.007019064,0.00971609,0.012384602,0.066845425,0.017469373,0.002771768,,,,,0,0.012781263
205432585,0.04275444,0.200372478,0.002092721,,,,,0.048646475,0.177568176,0.000900564,,,,,0.055065581,0.123036103,0.000881981,,,,,20,0.015219282,,0.006463621,0.002817069,0.001054538,0.001464417,18.82580772,0.009696955,,0.004724961,0.002257358,0.000764789,0.001464417,0,0.012006438
205019682,8.009887462,0.583672436,0.02350101,0.105643377,0.01753545,0.005138785,0.004592904,7.592636533,0.361386949,0.017071713,0.043445082,0.005189695,0.004041161,0.002648016,8.475664938,0.280721777,0.026376285,0.047980065,0.005189695,0.003269005,0.002530984,7.216704098,0.133934359,0.026040306,0.004221595,0.003269005,0.000556568,0.001730288,9.826244946,0.127724901,0.026376285,0.034140993,0.003814274,0.000969823,0.000823931,0,0.012421939
205019541,20,0.179184002,,0.064404216,0.016746429,0.003782962,0.003511361,18.82580772,0.146286281,,0.055417036,0.007472287,0.003716188,0.003253737,17.7818426,0.111070025,,0.024272437,0.003782962,0.002627623,0.003253737,16.8475781,0.083302458,,0.024272437,0.003782962,0.000257466,0.004788161,16.00658621,0.063433057,,0.024272437,0.003491754,,0.004788161,0,0.011871484
203710621,0.088987282,0.495633958,0.003839021,0.002739908,,,,18.3938494,0.026612343,,0.001766474,0.003440242,0.001030016,0.000753474,17.39597255,0.025668548,,0.00119284,0.003440242,0.001030016,0.000753474,19.51317428,0.025422614,,0.004209074,0.000720022,0.003432006,0.000435443,16.50079498,0.022647541,,0.000617082,0.003432006,0.000433159,0.000683221,0,0.011830681
205510377,0.521879058,0.263057836,0.000941806,0.001802042,0.109043815,0.001180283,0.002194414,0.60475247,0.183559956,0.000881133,0.001541355,0.005227673,0.003591966,0.000839435,0.43732308,0.08595015,0.001371844,0.001708141,0.003591966,0.001686068,0.001686068,0.061180205,0.025656354,0.000570089,,,,,0.566103522,0.020560562,0.000881133,0.001508187,0.001658675,0.001569419,0.000138407,0,0.012488589
204819511,11.43865711,0.209696754,,0.005524432,0.004491621,0.006589669,0.006553138,12.13104396,0.163712934,,0.005524432,0.003236315,0.006322109,0.006589669,20,0.157562191,,0.150946988,0.006796468,0.004641679,0.003236315,10.82103958,0.150946988,,0.004154872,0.004508951,0.006589669,0.003072282,12.80948727,0.090991049,,0.004009296,0.003236315,0.004508951,0.000729285,0,0.013550043
204876991,0.628211179,0.575655296,0.002340236,0.170732619,0.057514021,0.018371873,0.005198141,0.402417713,0.003421425,0.002616243,0.00212905,0.000904231,0.001463399,0.00086024,0.663022824,0.003391779,0.001953823,0.001419868,0.00177153,0.001187991,0.000904231,0.512208965,0.003216359,0.002340236,0.002535436,0.001187991,0.000563461,0.001059789,0.596206846,0.003085106,0.002340236,0.002189512,0.000704431,0.000904231,0.000858653,0,0.012841562
204073447,3.248289105,0.078191881,0.067899744,0.0523976,0.047352542,0.041914631,0.041835641,1.083921414,0.047743964,0.003632696,0.00399777,0.036836512,0.038509697,0.034234533,0.464432776,0.041981804,0.003989196,0.034234533,0.021113091,0.012459017,0.006090143,0.650118133,0.038543851,0.004766978,0.032656513,0.027960779,0.026062643,0.014260596,0.295584401,0.032656513,0.003838426,0.013646634,0.006641133,0.002237703,0.001802563,1,0.012863491
204600767,0.057570794,0.607993095,0.00281585,,,,,0.062599103,0.179329668,0.002025244,,,,,0.072923065,0.146937601,0.002025244,0.00013772,,,,0.065894853,0.007398533,0.000319543,,,,,0.046630336,0.004511012,0.001593876,,,,,0,0.011860849
202774129,0.334886877,0.946760754,0.005035496,0.064713325,0.006109285,0.009986774,,0.044877432,0.009986774,0.007196867,,,,,0.458456656,0.008781835,0.001814115,0.003221724,0.007136626,0.003415834,0.007196867,0.527545749,0.007761745,0.001354615,0.002585299,0.004678058,0.003415834,0.007196867,0.096717294,0.007196867,0.002757876,0.002919691,,,,1,0.01537212
204405530,12.31743893,0.653986866,,0.109589578,0.023310807,0.009444566,0.006502005,13.01749271,0.537765589,,0.077712801,0.021257391,0.009444566,0.009444566,11.68883748,0.535743165,,0.077712801,0.021257391,0.009444566,0.002489048,11.12128014,0.292093415,0.043513177,0.011686286,0.007455402,0.003752228,0.002692142,13.80191578,0.285236465,,0.008153722,0.008635454,0.005148863,,0,0.011932817
204629934,13.92176057,0.605834068,,0.088124856,0.005151323,0.004661768,0.004700077,13.232365,0.503550339,,0.068692738,0.004294692,0.004661768,0.001746521,14.68693823,0.500934552,,0.051756955,0.007518309,0.004599056,0.001746521,12.50965125,0.25908986,,0.015177476,0.004599056,0.000268007,0.001366426,15.54112028,0.257872282,,0.034496187,0.007518309,0.004599056,,0,0.012684895
204138967,0.958003907,0.968802199,0.017618864,0.0019591,0.007855924,0.001746242,0.006285593,0.044676099,0.006010226,0.001121942,,,,,0.511066066,0.005561513,0.000936504,0.001224251,0.000701155,0.000830625,0.000688429,14.42270132,0.003662532,,0.00071752,0.000561924,0.000603549,0.00068305,0.054348799,0.003553111,0.000688429,,,,,1,0.012383369
204561871,2.362717319,0.371475894,0.222666572,0.181601919,0.112671645,0.058638666,0.026027667,0.787024417,0.126572839,0.007738077,0.004060755,0.024501946,0.013745652,0.005534844,0.472229943,0.084574472,0.006926667,0.013745652,0.005534844,0.002334907,0.002316484,0.337453775,0.049595897,0.006187508,0.007537076,0.001944284,0.001946399,0.001823403,0.214828234,0.013745652,0.004060755,0.001944284,0.001509403,0.001924871,0.001556865,1,0.012957763
205275157,3.121793777,0.36194874,0.004385273,0.024873751,0.011484731,0.006755125,0.003000109,1.1796203,0.213205062,0.01047362,0.043412248,0.006755125,0.002494672,0.00299659,1.470693561,0.044797397,0.009074738,0.043412248,0.003351077,0.002747263,0.002394334,0.67219609,0.043412248,0.012676949,0.001471888,0.00299659,0.001765905,0.002202459,1.834091588,0.022012795,0.004167972,0.010187271,0.003418247,0.006755125,0.000513442,1,0.012385291
203764177,19.29767693,0.142909876,0.005188813,0.020749522,0.005242354,0.025960627,0.052491884,9.15307971,0.102810841,0.003216785,0.041136026,0.005086978,0.021218017,0.011189453,10.20137616,0.099643345,,0.00713334,0.042024171,0.025960627,0.011189453,3.976780795,0.068732375,0.046760681,0.001771274,0.052281323,0.04853861,0.045368229,8.705775662,0.046760681,0.002525571,0.011142875,0.014908907,0.001771274,0.025121859,1,0.012276304
204907195,0.687643934,0.977634895,0.005957084,0.019432899,0.004807601,0.007892094,0.005470558,0.190660851,0.009299736,0.004024001,0.004807601,0.001387572,0.005355289,0.001734851,0.855017346,0.008394211,0.001274975,0.002163569,0.003622379,0.00243057,0.001275374,0.143149547,0.007144642,0.003622379,0.005470558,0.005355289,,,0.05202953,0.005355289,0.004807601,,,,,1,0.013249282
203534141,19.0494853,0.142897004,,0.01336166,0.005570031,0.014527709,0.006825673,17.98126902,0.135146934,,0.014632633,0.014527709,0.006825673,0.005569085,17.02649374,0.115304221,,0.014632633,0.014527709,0.006469133,0.005569085,16.168,0.083817302,,0.011964361,0.01401332,0.003673607,0.007727664,15.39192304,0.050307042,,0.005339389,0.001094182,,0.007727664,0,0.012037643
205007882,0.641790508,0.683588916,0.000780797,0.149856559,0.057910661,0.025023013,0.006729895,0.396839874,0.009507232,0.001863142,0.003758206,0.000767345,0.004689839,0.001545311,0.151667158,0.006940673,0.00170934,0.002242111,0.002866307,0.00049774,,1.037622917,0.004328218,0.002618098,0.002382039,0.00230076,0.00170934,0.001111626,0.043641226,0.003786839,0.002821956,,,,,0,0.01224197
203637372,6.760268305,0.452581048,0.038488575,0.009769589,0.006539591,0.004740544,0.003970294,6.434687893,0.238484862,0.035384577,0.005468548,0.002976903,0.004740544,0.001916932,7.120551857,0.228056073,0.040033307,0.011291177,0.006539591,0.00180811,0.001916932,10.26670053,0.115522039,0.073876549,0.034339375,0.009769589,0.006539591,0.00180811,10.82103958,0.085310025,0.073058136,0.026044084,0.011384207,0.005468548,0.00180811,0,0.011888273
202554180,0.083862575,0.295775696,0.004658033,0.001827666,,,,0.077199817,0.166688146,0.013053454,,,,,0.111633486,0.086163709,0.001869237,0.002931506,,,,0.08957393,0.069466813,0.001204555,0.002666295,,,,0.096114303,0.014589218,0.001869237,0.002666295,,,,0,0.013678398
204494002,13.68411675,0.767733519,,0.117776672,0.017078966,0.006301411,0.007888959,14.42270132,0.647130114,,0.080149823,0.017078966,0.004651874,0.006301411,13.01749271,0.634929826,,0.080149823,0.017078966,0.006301411,0.007888959,15.24556319,0.342159621,,0.014918972,0.007789582,0.004651874,0.006301411,12.31743893,0.315825295,,0.019484309,0.002748092,,0.007884487,0,0.01193661
205152526,0.439842523,0.738279806,0.000763866,0.123478742,0.026771381,0.005155179,0.005110467,0.170090228,0.006176851,0.001399228,0.005110467,0.002619756,0.004726439,,0.095907323,0.005110467,0.000686342,0.004726439,,,,0.157461458,0.004874098,0.001847205,0.004086615,0.002619756,0.00025193,,0.045047656,0.004726439,0.000731077,,,,,0,0.011978154
205694298,12.31743893,0.741208828,,0.002230347,0.002023688,0.003781518,0.003586476,13.01749271,0.610174565,,0.002751062,0.003050655,0.002023688,0.003586476,11.68883748,0.594897267,,0.005509587,0.002023688,0.002359475,0.004231069,13.80191578,0.311699481,,0.015491326,0.00633274,0.002023688,0.002359475,11.12128014,0.293430049,0.020810121,0.00633274,0.002023688,,0.005130665,0,0.012304957
205247045,0.812140119,0.282357233,0.005483353,0.005101309,0.011175393,0.004338597,0.003818893,0.642562149,0.162702258,0.005785583,0.004853626,0.007471228,0.003818893,0.004120355,0.754080043,0.156397107,0.005483353,0.005101309,0.011175393,0.003300452,0.003818893,11.19896174,0.016794179,0.007587065,0.001880219,0.005000082,0.011414751,0.003320945,11.86179414,0.01378892,,0.00272698,0.012482935,0.011414751,0.002288904,0,0.01272046
205388726,0.066377726,0.185118928,0.001185361,,,,,0.051622449,0.145815706,0.001363023,,,,,0.070970158,0.111560622,0.001185361,,,,,0.058411866,0.04788139,0.001046872,,,,,0.043328687,0.036648693,0.023949497,,,,,0,0.011901913
203075848,0.453913838,0.541613493,0.001089438,0.006736253,0.007160367,0.000843443,0.004275826,0.420795049,0.008086511,0.000622616,0.000638426,0.00569621,0.004275826,0.004275826,0.533514325,0.006432421,0.001089438,0.00114708,0.005740916,0.000843443,0.004275826,0.16929996,0.005740917,0.001622537,0.004275826,0.002293964,0.002994866,,0.159276005,0.00569621,0.000800416,0.0022678,0.001060159,0.002994866,,0,0.011884231
203630276,0.672478032,0.717328855,0.001138476,0.161674707,0.055325963,0.009842822,0.005591762,0.386228581,0.00844344,0.00321468,0.003573947,0.001291662,0.003251227,0.001645386,0.150006905,0.005591762,0.001965639,0.003468431,0.003040855,0.000599559,,0.043505043,0.004664499,0.000626135,,,,,0.907785289,0.004100786,0.00121171,0.001012022,0.001251235,0.000846653,0.003573947,0,0.012025018
205136799,0.098718198,0.261071727,0.002725257,0.0147769,,,,0.116483532,0.144669948,0.002725257,0.005206825,0.001678799,,,0.085249348,0.110637799,0.010713302,0.0147769,,,,0.126521281,0.058985739,0.001005704,0.012775471,0.0147769,,,0.076143901,0.049307398,0.009115597,,,,,0,0.012192627
205527197,0.332766936,0.979214093,0.010017489,0.013412728,0.004067271,0.003859234,,0.070604496,0.008382944,0.002429938,,,,,0.099145519,0.007204659,0.002335922,0.003859234,,,,0.466867076,0.006432155,0.000481874,0.001045011,0.002541641,0.002135687,0.000928477,0.516998798,0.005762613,0.000559565,0.000666202,0.002541641,0.001149271,0.000928477,1,0.012274069
204807478,5.202728794,0.613209297,0.003115435,0.035878401,0.010227211,0.00378089,0.003770114,5.934517692,0.167100755,0.001045241,0.024316091,0.006193555,0.010227211,0.001957361,4.945934632,0.113307571,0.003115435,0.024316091,0.010227211,0.002690324,0.001828755,7.814681401,0.085548813,0.010993271,0.026047454,0.024316091,0.004352736,0.001519068,5.487648896,0.084119941,0.001000245,0.022406198,0.001187232,0.002690324,0.001300806,0,0.012186174
205363642,0.341115379,0.680271337,0.001330043,0.035049008,0.002304736,0.004580626,0.002872436,0.273452744,0.025829982,0.00203334,0.007044786,0.004580626,0.002872436,0.003259927,0.25611123,0.012610242,0.001247083,0.000890631,0.000944793,0.00070322,0.003259927,0.874606815,0.008552298,0.001898555,0.002827336,0.001919902,0.001916773,0.003389607,0.146968036,0.007044786,0.000994739,0.002872436,0.002300051,0.000345434,,0,0.012666788
203531786,0.062538059,0.409914138,0.038133699,,,,,0.083283196,0.086216566,0.010188602,0.002239436,,,,0.069668755,0.053869153,0.046089085,,,,,0.102106846,0.024630002,0.003607863,0.019055815,,,,0.088388773,0.022923291,0.001481643,0.00409919,,,,0,0.013844483
203735843,16.33270241,0.046901799,,0.035413036,0.025402152,0.021434562,0.017911207,17.20925021,0.045397421,,0.036350782,0.026087668,0.021432953,0.020023155,15.54112028,0.044275898,,0.03125364,0.022857844,0.020023155,0.013521288,18.18521939,0.043605817,,0.036350782,0.028392148,0.021432953,0.016565735,19.27854202,0.042424032,,0.036272827,0.02863848,0.020126601,,0,0.012570619
203162555,0.121885239,0.829072479,0.008401041,0.025613771,0.000840581,,,0.104095661,0.040065393,0.000872506,0.004510992,,,,0.11262152,0.008405445,0.000872506,0.001158398,0.00027017,,,0.081434636,0.006067191,0.00201623,0.000840581,,,,0.072896541,0.005633466,0.004036417,,,,,0,0.012572841
205550411,0.246579187,0.033332201,0.00692075,0.006815687,0.004505303,0.001959371,0.00179006,14.5536205,0.023304999,,0.010946325,0.003422957,0.007854023,0.006251809,13.80191578,0.022020573,,0.010946325,0.00368827,0.00159268,0.00623912,15.39192304,0.020751538,,0.010946325,0.000932506,0.00368827,0.001272699,12.03994607,0.02029954,,0.001515079,0.00368827,0.000445061,0.007647584,0,0.012029206
204115101,0.633673529,0.643454742,0.003008039,0.141186875,0.038746208,0.018897588,0.007818584,0.079217623,0.012815024,0.004149361,0.005875922,,,,0.070418435,0.010471405,0.001894605,,,,,0.063376081,0.009726872,0.001333344,,,,,0.057614239,0.009354955,0.006178257,,,,,0,0.015367833
204491082,11.68883748,0.478101052,,0.284004778,0.010118026,0.005842299,0.003296794,12.31743893,0.361256039,,0.284004778,0.009629711,0.010118026,0.002760542,11.12128014,0.360760418,0.009021918,0.284004778,0.010118026,0.002760542,0.008963758,5.288535699,0.154529541,0.103689535,0.002632391,0.008963758,0.002231875,0.002957007,13.01749271,0.137923418,,0.01862684,0.016374772,0.010118026,,0,0.011962338
204880394,0.467547806,0.593616883,0.000957442,0.133986524,0.059135484,0.019430941,0.010323096,0.077939122,0.006444179,0.005014398,0.000768986,,,,0.166279933,0.005014398,0.001387575,0.000561809,0.002500511,0.001777493,,0.426958222,0.004110827,0.000782675,0.001384492,0.000738635,0.000748006,0.000561809,0.066803647,0.003908314,0.001140065,,,,,0,0.012041173
205225132,0.078577023,0.251388487,0.00123567,0.001748408,,,,0.048683403,0.114660684,0.062070769,,,,,0.088107051,0.062070769,0.000905512,0.005277876,,,,0.072158362,0.052003096,0.001541925,,,,,0.063101705,0.048722789,0.001828761,,,,,0,0.011882783
203185007,19.77367818,0.433709742,0.024521064,0.082284023,0.039723725,0.013828285,0.0049702,10.46779162,0.311171134,0.023322009,0.046154651,0.087792042,0.013828285,0.004699985,7.970069948,0.289189715,0.020544334,0.087792042,0.012907478,0.003986721,0.003125472,9.366980534,0.27091427,0.023322009,0.082284023,0.007258646,0.003986721,0.002690765,7.55685005,0.142823178,0.014783566,0.048552427,0.005581964,0.002150291,0.002288185,1,0.020996113
203127694,0.908299567,0.587025548,0.002071417,0.004754411,0.009318758,0.001178771,0.004733436,0.956527913,0.034451769,0.002419141,0.000889772,0.009318758,0.001178771,0.004733436,0.86376944,0.031322107,0.001561887,0.000999623,0.000972699,0.000964791,0.000438853,12.13104396,0.012071681,,0.00440346,0.001482794,0.001729166,0.001580234,16.00658621,0.011466941,,0.004195886,0.001415304,0.000848899,0.000778523,0,0.011945721
204275121,2.194548349,0.453385854,0.00523967,0.209727927,0.145424613,0.085187281,0.044686662,0.182896233,0.017264402,0.004413638,0.002103595,0.003355769,0.0025093,0.000802021,0.169514758,0.0134234,0.012007971,0.001332836,0.003111696,0.0025093,,0.245296524,0.012758905,0.011264289,0.005619289,0.002292861,0.003355769,0.00166046,0.31603517,0.012007971,0.004731133,0.008825843,0.003389116,0.002292861,0.003355769,1,0.013345661
203654939,8.431094863,0.866168288,0.015766334,0.018377839,0.003384709,0.002126209,0.00097012,8.009887462,0.640723665,0.012658778,0.005431668,0.00178528,0.002126209,0.00097012,8.899060244,0.600352048,0.015925033,0.007175836,0.001685774,0.002126209,0.00097012,7.592636533,0.190937851,0.009178265,0.002080321,0.001522108,0.000849247,0.000540567,9.422027015,0.184913629,0.015925033,0.007175836,0.001778913,0.000968406,,0,0.011999479
202518676,0.098216267,0.52214098,0.00106067,0.040557275,,,,0.058661917,0.101600715,0.020775413,,,,,0.087908983,0.071058809,0.005145866,0.002379599,,,,0.053982816,0.040557275,0.014138089,,,,,0.063683192,0.02262175,0.00241989,,,,,0,0.012832238
205084928,5.413532775,0.122944418,0.03741801,0.006135517,0.003016304,0.002679822,0.002467138,7.315488665,0.043986194,0.022412311,0.010405345,0.004731006,0.003477536,0.002674803,11.43865711,0.03741801,,0.033915126,0.010405345,0.004755704,0.003477536,12.13104396,0.032632449,,0.024239,0.013493978,0.001897627,0.002057136,5.1525683,0.029631062,0.025156516,0.002057136,0.001333106,0.001872542,0.001872542,0,0.012331588
205170307,20,0.042923523,,0.027011027,0.019482716,0.017660668,0.012480959,18.82580772,0.032741074,,0.02691558,0.012198495,0.017006289,0.010302169,17.7818426,0.017380569,,0.013397061,0.017006289,0.009405686,0.010302169,5.271148632,0.017006289,0.013995597,0.014962874,0.013490668,0.01399961,0.009625337,2.346868926,0.014962874,0.007000277,0.009625337,0.006739717,0.004841776,0.003413872,0,0.01224085
205278742,0.058295056,0.498731258,0.001865237,,,,,0.05272939,0.152182012,0.001431672,,,,,0.076962646,0.112863099,0.000674466,0.074903523,,,,0.043734079,0.074903523,0.002118652,,,,,11.77468071,0.02445637,,0.000563057,0.000598057,0.001421044,0.000652447,0,0.012047884
204183093,18.3938494,0.068628202,,0.056323993,0.03883826,0.028575589,0.020788352,17.39597255,0.066523298,,0.056064058,0.037805804,0.025068395,0.020788352,19.51317428,0.065705963,,0.056323993,0.03883826,0.030220561,0.020788352,16.50079498,0.062227964,,0.039171673,0.030220561,0.020210749,0.005629636,15.69323825,0.0594062,,0.038081724,0.028354369,,0.004133441,0,0.011875775
205613964,0.622358655,0.733524901,0.00157941,0.160094129,0.068690033,0.014203333,0.000782476,0.404856507,0.00564633,0.001864275,0.000729037,0.000788144,0.003381294,0.00232275,0.175912829,0.003510214,0.000887494,0.001350937,0.002597699,0.00273341,,0.067999293,0.00307075,0.000788144,,,,,0.055805407,0.002597699,0.000782476,,,,,0,0.01189747
204808234,20,0.059007633,,0.007875243,0.004436647,0.003627524,0.008764965,18.82580772,0.042308293,,0.004027895,0.004383213,0.003627524,0.008764965,0.24477224,0.032837612,0.00624246,0.004218656,0.001071792,0.002359931,0.001323453,17.7818426,0.02638236,,0.002658247,0.001036539,0.002056994,0.0069007,16.8475781,0.015927331,,0.002658247,0.001036539,0.001455574,0.003460627,0,0.012065626
204930285,20,0.100744854,,0.013544168,0.012731648,0.013190013,0.009086388,18.82580772,0.054783988,,0.018141564,0.012731648,0.013190013,0.00759263,13.56831151,0.036121239,,0.007459226,0.009086388,0.018673107,0.012141184,17.7818426,0.034781304,,0.018141564,0.013190013,0.001862672,0.016717942,14.29411655,0.034274299,,0.014985578,0.013190013,0.016717942,0.016717942,0,0.011993581
204771848,13.13291437,0.256505005,0.006467433,0.008217469,0.009278323,0.007426812,0.005698696,6.234514783,0.142065448,0.006362379,0.006483442,0.009278323,0.007426812,0.004618865,6.935734412,0.127993516,0.006467433,0.007678774,0.005780829,0.009278323,0.004221265,7.315488665,0.024531351,0.00636349,0.012229219,0.005780829,0.009278323,0.004221265,5.07108285,0.021258796,0.002208387,0.006483442,0.006478305,0.004618865,0.005709896,1,0.012048961
205602688,6.40896611,0.738496027,0.005255959,0.047750991,0.003721556,0.002014733,0.001785903,6.760268305,0.391848452,0.003154865,0.010001209,0.003721556,0.002014733,0.001471989,6.092371644,0.319234903,0.010149948,0.007448525,0.002715742,0.000365115,0.001785903,7.120551857,0.198983091,0.008264529,0.003462375,0.002821985,0.001026764,0.000365115,7.52139933,0.126001746,0.01288059,0.004514152,0.001766251,0.000968754,,0,0.011946399
205042193,5.236715239,0.304041598,0.053293463,0.007631904,0.007234455,0.004090985,0.003678041,4.976638996,0.111292024,0.052944756,0.007631904,0.003561304,0.00351271,0.003678041,5.525473239,0.104876022,0.027005645,0.007631904,0.009486049,0.00351271,0.001161214,14.42270132,0.092291802,,0.046366289,0.012813889,0.016745024,0.006709559,15.24556319,0.07728873,,0.02384225,0.001575418,0.016753703,0.006709559,0,0.011943985
205164324,0.509604098,0.532318096,0.00431848,0.118383504,0.055679734,0.03318142,0.020760193,0.08490624,0.010070639,0.004375437,0.007515242,,,,0.472229943,0.0082539,0.002593343,0.00401952,0.004375437,0.002528409,0.002108794,0.645407445,0.005658798,0.002336807,0.003832955,0.00401952,0.002444458,0.002444458,0.072784026,0.004908972,0.002444458,,,,,0,0.012446332
204894780,0.655165707,0.739147182,0.00074395,0.166018552,0.053710721,0.011710294,0.005491403,0.150896344,0.008973361,0.002452475,0.003975485,0.004136826,0.001388491,,0.178478137,0.007334834,0.007105023,0.003012728,0.004136826,0.0046396,,0.392084586,0.007105023,0.002259553,0.003703148,0.004865634,0.004956629,0.00137771,0.115460139,0.005922262,0.001498495,0.004136826,0.001388491,,,0,0.012487293
203908645,11.60423687,0.027269798,,0.012795303,0.010879439,0.007605035,0.005667241,10.8945696,0.02702269,0.02632556,0.010939193,0.010816149,0.00660923,0.005667241,20,0.02632556,,0.02385795,0.017818828,0.010939193,0.010816149,12.22353091,0.025153556,,0.01043754,0.009215751,0.00660923,0.00518656,12.91265237,0.022522806,,0.017505361,0.008666459,0.005906514,0.005143937,0,0.01325814
204924308,4.930724091,0.11862389,0.033425436,0.015035691,0.006240614,0.008526476,0.008526476,12.41280103,0.0780088,,0.019199587,0.037969516,0.006271587,0.005065537,20,0.06525529,,0.041191072,0.015719617,0.037969516,0.013374826,11.77468071,0.061416275,,0.010975619,0.010870242,0.005510525,0.004562718,13.12404942,0.059137391,,0.002002209,0.037969516,0.003845927,0.005065537,0,0.013003385
205107159,0.069756658,0.474721863,0.023287922,,,,,0.109761103,0.272467764,0.001942981,0.008245468,0.000731247,,,0.091069782,0.017328744,0.001942981,0.003693871,,,,0.06521937,0.012349046,0.007591202,,,,,0.075537625,0.007935394,0.001589551,0.002613005,,,,0,0.012993521
205075874,0.88915801,0.583141538,0.000811553,0.003047424,0.001269358,0.001309487,0.001309487,0.811318183,0.212557104,0.000811553,0.002164712,0.000811345,0.001309487,0.001278889,0.988369624,0.016385149,0.000601247,0.001737342,0.001355328,0.000752741,0.001225858,0.749497394,0.015642119,0.00169704,0.001328988,0.000198601,0.000736388,0.001690094,1.142630141,0.013719818,0.001243814,0.002188266,0.001328988,9.40E-05,0.000198601,0,0.012069695
203466879,5.839042007,0.308957758,0.013028795,0.080714724,0.082435217,0.052597415,0.039045351,0.486118364,0.026461415,0.005832427,0.006448519,0.005976527,0.00583621,0.005744666,3.124333824,0.01153404,0.006600185,0.003105165,0.00514163,0.009831508,0.00700203,0.416748065,0.010757735,0.005832427,0.006448519,0.00583621,0.005744666,0.00323571,2.74459911,0.00881293,0.008333087,0.005848416,0.005832427,0.006778567,0.008512515,1,0.018928156
203396402,0.533336852,0.638230196,0.003502399,0.013114864,0.005203246,0.001686394,0.003662835,8.520708746,0.018485601,0.011530791,0.013704298,0.005278295,0.010723591,0.004182344,12.60802469,0.016425573,,0.011355871,0.010992706,0.00910589,0.005278295,13.34248336,0.014982719,,0.007005983,0.010992706,0.00910589,0.005231545,11.95020618,0.014656338,,0.00782854,0.007488488,0.004224612,0.002745102,0,0.012036263
203486145,0.973368551,0.242943961,0.00777145,0.003045222,0.003731289,0.005715172,0.00390304,20,0.09314633,,0.012829043,0.002299063,0.001778343,0.002173348,18.82580772,0.084480499,,0.004412778,0.002299063,0.002173348,0.002173348,17.7818426,0.064409634,,0.001939177,0.002091932,0.002173348,0.000775668,0.673891297,0.064308389,0.004600274,0.003006655,0.003557512,0.001667057,0.003259224,0,0.011792287
203735292,14.96103795,0.101364238,,0.017743061,0.021847365,0.006951452,0.005937586,15.84836353,0.081198421,,0.015546477,0.022242161,0.005474889,0.004570059,14.1678043,0.075519829,,0.012572067,0.005199995,0.002391677,0.005448463,16.8475781,0.038027103,,0.002078188,0.022242161,0.005474889,0.002350564,13.45444989,0.030369162,,0.012572067,0.003746302,,0.005254353,0,0.011999795
