epic_number,Period_1,PeriodAmp1,P1 0.5 Harmonic Amp,P1 2 Harmonic Amp,P1 3 Harmonic Amp,P1 4 Harmonic Amp,P1 5 Harmonic Amp,Period_2,PeriodAmp2,P2 0.5 Harmonic Amp,P2 2 Harmonic Amp,P2 3 Harmonic Amp,P2 4 Harmonic Amp,P2 5 Harmonic Amp,Period_3,PeriodAmp3,P3 0.5 Harmonic Amp,P3 2 Harmonic Amp,P3 3 Harmonic Amp,P3 4 Harmonic Amp,P3 5 Harmonic Amp,Period_4,PeriodAmp4,P4 0.5 Harmonic Amp,P4 2 Harmonic Amp,P4 3 Harmonic Amp,P4 4 Harmonic Amp,P4 5 Harmonic Amp,Period_5,PeriodAmp5,P5 0.5 Harmonic Amp,P5 2 Harmonic Amp,P5 3 Harmonic Amp,P5 4 Harmonic Amp,P5 5 Harmonic Amp,Period Doubled,1% Sig. Level
201870289,7.970069948,0.325607537,0.043615823,0.029243563,0.009129994,0.002261203,0.001980435,7.057861265,0.257197964,0.04534743,0.017351494,0.002261203,0.001980435,0.001221062,6.001156503,0.133112918,0.064151005,0.017351494,0.002261203,0.000717996,0.00124418,7.55685005,0.131146919,0.042647286,0.029243563,0.00386156,0.000857196,0.000717996,20,0.099907264,,0.032975467,0.072281299,0.039553656,0.029243563,0,0.008674568
201940505,0.308796817,0.971709712,0.018462242,0.00171567,0.004285045,0.002554782,,0.173608003,0.006159454,0.000624558,0.004628319,0.003404754,0.002554782,,0.09472868,0.004628319,0.000878654,0.000842665,,,,0.595321335,0.003724103,0.000851645,0.000477069,0.000878654,0.001715366,0.001108975,0.417073297,0.002964267,0.0003827,0.00114691,0.001277766,0.001654385,0.000460238,1,0.010075449
201380321,11.95020618,0.351799345,,0.005459315,0.001812996,0.001428713,0.000831862,12.60802469,0.24172673,,0.006257894,0.001812996,0.001016736,0.001012893,11.35762667,0.218244373,,0.004592398,0.001187787,0.001012893,0.001237976,13.34248336,0.079265886,,0.0068027,0.002353288,0.001016736,0.000831862,8.13176341,0.039660069,0.017890382,,,0.002661575,0.001494954,0,0.009056956
201203630,19.65248989,0.438441589,0.22239502,0.010958966,0.001923355,0.00107031,0.000780605,9.312573514,0.265156989,0.221812844,0.007004503,0.001477717,0.000820199,0.000741549,10.39989167,0.211563907,,0.01113572,0.002357891,0.001477717,0.000715745,17.58679124,0.205373022,,0.049503598,0.023412963,0.007004503,0.002357891,16.67238347,0.136218773,,0.005937274,0.021801909,0.003692062,0.002357891,1,0.008639441
201642107,15.39192304,0.673227027,,0.016038588,0.008675019,0.006717449,0.002834839,14.5536205,0.507478466,,0.012911406,0.00651258,0.005868121,0.002545622,16.33270241,0.460242922,,0.024249008,0.011015547,0.006717449,0.002485548,17.20925021,0.201620145,,0.024249008,0.011015547,0.002681404,0.000874607,13.80191578,0.188518904,,0.011015547,0.001805673,,0.002545622,0,0.011938862
201871270,20,0.086298912,,0.033479158,0.017647302,0.014789783,0.007804705,16.8475781,0.072109425,,0.016079995,0.01584907,0.014789783,0.010460827,13.68411675,0.068939326,,0.017647302,0.014789783,0.008308211,0.008204373,17.7818426,0.04792138,,0.016079995,0.01584907,,0.008308211,16.00658621,0.044164695,,0.017647302,0.013264646,0.006413849,0.008308211,0,0.008640663
201810513,1.645957708,0.119234453,0.01453582,0.113273499,0.091037873,0.086095643,0.0729732,0.13721978,0.064899929,0.005451503,0.017457234,0.001092255,,,0.117620068,0.05408857,0.005451503,0.008272711,0.000137223,,,0.102912996,0.042841465,0.002233938,0.002536786,,,,0.091480284,0.035325034,0.001607532,0.000506213,,,,1,0.008654927
201462240,9.366980534,0.689022214,0.099205123,0.014176916,0.003392844,0.001083542,0.000951083,8.899060244,0.38158956,0.094518514,0.007429264,0.002593124,0.000876791,0.000951083,9.88683909,0.344303239,0.061854479,0.015910844,0.003653957,0.001928658,0.000697265,6.486755862,0.108170057,0.018326248,0.003653957,0.000697265,0.001044436,0.000964211,16.8475781,0.061675012,,0.034894248,0.026288686,0.004164744,0.003653957,0,0.008595067
201552908,19.27854202,0.065884868,,0.016111574,0.009896404,0.002610697,0.004647444,12.31743893,0.052318706,,0.003573937,0.001980478,0.004647444,0.002113252,18.18521939,0.048622452,,0.015694607,0.003573937,0.00238726,0.004647444,15.10196055,0.038975698,,0.010707712,0.003573937,0.004647444,0.004502303,11.68883748,0.023758396,,0.003573937,,0.001811352,0.002113252,0,0.008705392
201415414,20,0.153688936,,0.042142264,0.00973036,0.006684714,0.006684714,13.45444989,0.062589573,,0.00973036,0.006684714,0.003606881,0.004750764,18.82580772,0.058803079,,0.015953306,0.008532722,0.003906024,0.003906024,11.43865711,0.043330126,,0.006536026,0.003906024,0.003606881,0.004750764,16.33270241,0.035159816,,0.017499224,0.002721056,0.003906024,0.003606881,0,0.008763643
201617930,12.60802469,0.069267988,,0.034396306,0.003711576,0.0035547,0.002350755,16.00658621,0.045490146,,0.034976278,0.010174681,0.003371497,0.0035547,20,0.041602111,,0.028312904,0.034976278,0.008877283,0.003371497,11.95020618,0.037028785,,0.010174681,0.0035547,0.001429333,0.001495911,13.34248336,0.036728758,,0.034976278,0.003666304,0.0035547,0.000481516,0,0.008528515
201419249,12.60802469,0.576230214,,0.206055935,0.006554762,0.003133714,0.002664094,11.95020618,0.356818381,,0.206055935,0.006554762,0.002664094,0.00161439,13.34248336,0.301995971,,0.012027727,0.017922414,0.006554762,0.002664094,5.642140837,0.206055935,0.178101632,0.001319176,0.001391933,0.001017348,0.00077617,10.46779162,0.178101632,0.022531919,0.056865956,0.006554762,,0.001105651,0,0.008665911
201751532,17.20925021,0.036302265,,0.016449539,0.013809414,0.00802862,0.011209431,18.18521939,0.030478941,,0.023171793,0.0175452,0.009188867,0.008213588,16.33270241,0.027828532,,0.016449539,0.009188867,0.007999041,0.010416972,20,0.027698451,,0.023171793,0.0175452,0.009188867,0.007573887,12.22353091,0.019039819,,,,0.010416972,0.008718276,0,0.009441021
201634844,20,0.061166343,,0.032673971,0.022891241,0.028240555,0.020195682,15.84836353,0.039384962,,0.018970763,0.022322846,0.020195682,0.025946619,10.8945696,0.032673971,,0.019262183,0.024520049,0.015322576,0.014511154,3.410076862,0.024520049,0.018870115,0.015663073,0.010011341,0.006331182,0.007064052,4.658518092,0.020869545,0.010917381,0.012797605,0.007625184,0.010011341,0.00735064,0,0.008595921
201545555,18.82580772,0.04360003,,0.026321461,0.014892112,0.014539137,0.008714324,17.7818426,0.035644576,,0.026321461,0.00876146,0.014539137,0.008714324,20,0.03454673,,0.026321461,0.00876146,0.008339843,0.008714324,2.333207758,0.022777063,0.004291903,0.005725437,0.004588552,0.006867208,0.003200838,16.8475781,0.016404042,,0.007461638,0.008339843,0.002282391,0.007931505,0,0.010783553
201152399,11.27773617,0.707512212,,0.085321678,0.009057641,0.001511455,0.001607407,11.95020618,0.442933893,,0.043616179,0.009057641,0.002160238,0.001514314,10.67691752,0.442603052,0.023576769,0.015215049,0.002747746,0.001195115,0.001607407,9.258794879,0.126892803,0.026375968,0.011070116,0.001508865,0.001195115,0.001236918,12.60802469,0.118989336,,0.043616179,0.009057641,0.001508865,0.001195115,0,0.009635248
201518712,11.35762667,0.640220495,,0.15669941,0.004650509,0.003442372,0.001357275,10.74849545,0.38411463,0.007211629,0.15669941,0.006332908,0.002758938,0.000831116,12.03994607,0.378359068,,0.076911928,0.004646887,0.006332908,0.000969864,12.70795757,0.081875679,,0.013387467,0.008663716,0.006332908,0.000969864,10.20137616,0.072555884,0.011512699,0.021271533,0.00553514,,0.000197968,0,0.008620967
201896663,11.27773617,0.470609556,,0.020267297,0.0055624,0.001379763,0.003893093,10.67691752,0.305259102,0.084158221,0.015647608,0.005554967,0.001053603,0.003893093,11.95020618,0.261122561,,0.009201003,0.005912376,0.002302674,0.000693819,20,0.084158221,,0.051834429,0.036263298,0.013573227,0.005912376,7.970069948,0.055021898,0.052980895,0.005912376,0.000693819,0.002855829,0.004286457,0,0.012482614
201723461,19.75358815,0.030045055,,0.004680913,0.014219426,0.010041138,0.011378081,18.60732198,0.025195383,,0.003401375,0.010041138,0.009061358,0.011378081,1.881441594,0.015977468,0.003932001,0.014320547,0.01121313,0.01038777,0.01064354,7.628763572,0.015085125,0.01191812,0.003938684,0.010640604,0.010927661,0.009351741,17.58679124,0.014033821,,0.007580495,0.010041138,0.007532248,0.006600368,0,0.008563928
201318538,18.18521939,0.880205102,,0.018074123,0.003836058,0.002250063,0.001000247,17.20925021,0.758673176,,0.017923459,0.003434744,0.002193187,0.000900323,19.27854202,0.717552776,,0.012056643,0.003959091,0.002193187,0.000976031,16.33270241,0.423717906,,0.009908348,0.001280898,0.000975092,0.000890586,15.54112028,0.126136469,,0.005604406,0.000653692,,0.000615685,0,0.009019754
201921381,0.560186004,0.809563611,0.0440329,0.066488648,0.039100395,0.0105542,0.002770791,0.186730461,0.013770417,0.000337003,0.002319579,0.002770791,0.002535724,0.002535724,0.112039138,0.004400243,0.002147151,0.002188482,0.002535724,,,1.966839453,0.003071035,0.000221448,0.000661532,0.00059465,0.000781659,0.000456501,0.130762334,0.002539865,0.001839643,0.00011493,0.002535724,,,1,0.008723832
201634054,20,0.068923439,,0.014563019,0.006797431,0.007810219,0.005570243,15.10196055,0.060114349,,0.005633263,0.006381872,0.005570243,0.003104371,18.82580772,0.037582345,,0.014563019,0.006780848,0.006381872,0.005570243,14.29411655,0.036451758,,0.005476845,0.005570243,0.003104371,0.002607206,16.00658621,0.035758547,,0.006674347,0.004736064,0.005570243,0.003104371,0,0.008940871
201602854,0.046910024,0.399967029,0.000915465,,,,,0.055327815,0.313121393,0.001091583,,,,,0.177943306,0.00523202,0.001401718,0.000865468,0.00113307,0.001538688,,0.650645791,0.002793357,0.000266704,0.001291252,0.001478503,0.000972261,0.001269543,0.0513661,0.001992743,0.000865468,,,,,0,0.008697916
201246763,10.8945696,0.031090871,0.005985005,0.028738643,0.022630987,0.026936114,0.025670224,2.924846994,0.026936114,0.02026972,0.022380884,0.018968923,0.013712503,0.0102514,2.306357062,0.025670224,0.014338523,0.019233252,0.013712503,0.008916353,0.005229518,15.54112028,0.022756991,,0.022262828,0.012006879,0.019683351,0.013533814,8.475664938,0.022262828,0.018285894,0.012088355,0.014549181,0.021971023,0.021971023,0,0.009312127
201626606,18.60732198,0.134544943,,0.04146371,0.019273172,0.003549039,0.005148858,19.75358815,0.124751114,,0.04058595,0.019273172,0.005376163,0.002442757,17.58679124,0.120255968,,0.019318273,0.01267091,0.001200432,0.005192805,16.67238347,0.096253415,,0.019709287,0.005376163,0.000535827,0.008175506,13.12404942,0.077386672,,0.019273172,,0.008175506,0.004659396,0,0.008644645
201318977,7.592636533,0.723249237,0.053652632,0.004540945,0.001220033,0.001247698,0.000513181,7.216704098,0.263830026,0.074224157,0.004242765,0.00053604,0.001176177,0.000377045,8.009887462,0.254380514,0.043476504,0.007021968,0.00145741,0.001176177,0.000352247,8.899060244,0.092219971,0.031926496,0.025543122,0.004242765,0.000346641,0.000352247,12.41280103,0.085256476,,0.025649258,0.004318899,0.004242765,9.71E-05,0,0.008622246
201537170,18.60732198,0.057986062,,0.014799833,0.005879653,0.007259378,0.003245361,17.58679124,0.054257422,,0.014943141,0.003106118,0.005175665,0.004762417,19.75358815,0.05377745,,0.008253419,0.005879653,0.002359659,0.001063528,16.67238347,0.044276059,,0.014943141,0.002359659,0.000629812,0.004762417,15.84836353,0.030384587,,0.011111595,0.000725921,,0.004178712,0,0.00859308
201193591,18.9554486,0.039732641,0.029421148,0.011239494,0.010188077,0.006020287,0.010858839,13.01749271,0.036209623,,0.016690978,0.007897829,0.006752827,0.00400244,10.96910574,0.030356758,0.029421148,0.009993188,0.009009659,0.00409267,0.008393469,20,0.029421148,,0.0134454,0.02680959,0.006362209,0.007673456,7.665236052,0.027513512,0.022822457,0.006288979,0.002620923,0.008393469,0.006576642,1,0.008775917
201507195,20,0.032548376,,0.02160168,0.026245892,0.024263832,0.008925579,6.023703262,0.026245892,0.02160168,0.008978054,0.020080677,0.00271083,0.007113471,15.84836353,0.022254576,,0.013230885,0.013518392,0.008466206,0.006725644,11.0446688,0.02160168,,0.00148289,0.005110227,0.008978054,0.00758983,13.34248336,0.019201045,,0.010971724,0.008925579,0.003052919,0.005683631,0,0.008570068
201610136,18.82580772,0.32753166,,0.264210194,0.041623344,0.021159829,0.002044483,17.7818426,0.308684422,,0.264210194,0.041623344,0.008917524,0.002044483,20,0.305616536,,0.008245377,0.028775737,0.021159829,0.001663585,16.8475781,0.242141512,,0.098506079,0.021159829,0.000667763,0.000953381,16.00658621,0.158400596,,0.026698383,0.020677961,,0.001137218,0,0.008685196
201914571,19.75358815,0.034196355,,0.005646207,0.005057236,0.006136191,0.011186477,18.60732198,0.028562407,,0.007283473,0.008370224,0.006136191,0.010962559,12.13104396,0.022793397,,0.008370224,0.002727773,0.01490914,0.011919106,0.245409163,0.018016559,0.010199296,0.004297525,0.004439974,0.003481399,0.003120812,0.953116138,0.015028723,0.009979216,0.008514262,0.010215919,0.011163736,0.009193608,0,0.014083259
201386598,16.168,0.12758945,,0.052170422,0.01530756,0.00923298,0.003616887,20,0.115549979,,0.093382746,0.012888793,0.013276594,0.00923298,15.39192304,0.102077763,,0.017241003,0.01530756,0.00923298,0.003616887,17.02649374,0.091687068,,0.081004109,0.01530756,0.00923298,0.003616887,9.4777243,0.081004109,0.03924232,0.003644612,0.001394409,0.002024104,0.005896348,0,0.008602226
201572722,20,0.082348105,,0.022255406,0.012619613,0.005925437,0.002379491,15.39192304,0.036711962,,0.002490002,0.005925437,0.002379491,0.002511872,18.82580772,0.031339421,,0.013420633,0.005925437,0.002379491,0.001857052,14.5536205,0.02796953,,0.002472236,0.003134233,0.00110863,0.002511872,16.33270241,0.022485022,,0.002490002,0.005925437,0.002379491,0.001003874,0,0.008712493
201850413,0.067961822,0.852100716,0.002715182,,,,,0.082998646,0.021746137,0.003074551,0.006009172,,,,0.043719768,0.004151792,0.003070594,,,,,0.053212405,0.00348571,0.001447244,,,,,0.403633426,0.003309735,0.000573743,0.00020893,0.002715182,0.003070594,0.002457365,0,0.008662472
201379113,11.68883748,0.015522766,,0.006677545,0.006981055,0.008847179,0.008847179,7.120551857,0.01197005,0.006728047,0.006565592,0.008847179,0.006983707,0.008371782,20,0.011703163,,0.008419852,0.00400957,0.006588351,0.006981055,2.649357997,0.008847179,0.006555991,0.008371782,0.007302897,0.007328194,0.006797928,11.12128014,0.008419852,,0.00400957,0.006333264,0.004259977,0.006385302,0,0.008616342
201775723,14.96103795,0.053308022,,0.013726338,0.008149494,0.005086811,0.003822388,12.22353091,0.03988627,,0.012275263,0.005785404,0.001901573,0.006833618,19.0494853,0.030264684,,0.019338858,0.007101788,0.008149494,0.005785404,14.1678043,0.03016406,,0.011459585,0.008013492,0.001901573,0.00274187,15.84836353,0.026039632,,0.013726338,0.008149494,0.005785404,0.001901573,0,0.008636379
201382417,10.40545759,0.140066933,0.000766262,0.114841346,0.03410974,0.112610662,0.034618943,0.866102482,0.102737982,0.001045714,0.046372222,0.033420208,0.017001827,0.005404529,0.64959133,0.087152454,0.001681137,0.039011159,0.017001827,0.00532638,0.000681894,0.519848509,0.057729583,0.001215894,0.021484159,0.005404529,0.000490542,0.000564416,0.37129164,0.039912115,0.032778857,0.008535078,0.000490542,0.000582156,0.000624461,1,0.009054249
201571178,18.3938494,0.095153027,,0.047254236,0.01184976,0.010300834,0.010300834,19.51317428,0.085269363,,0.045992335,0.005503248,0.011324404,0.010300834,13.80191578,0.083413276,,0.007130173,0.010300834,0.005719154,0.007097191,17.39597255,0.080612045,,0.047254236,0.01184976,0.010300834,0.005719154,13.12404942,0.058412585,,0.005503248,0.010009917,0.007097191,0.005727942,0,0.00857154
201567780,19.0494853,0.176505082,,0.031595535,0.014593561,0.006371091,0.006512056,17.98126902,0.12483372,,0.014630799,0.014593561,0.006512056,0.009786731,17.02649374,0.045441857,,0.024020044,0.006371091,0.006512056,0.009786731,12.60802469,0.031718855,,0.006601346,0.006512056,0.00183212,0.003914939,10.74849545,0.031595535,,0.006371091,,0.002036281,0.010023533,0,0.008812826
201928270,0.325603511,0.962667481,0.025011296,0.000995103,0.002828327,0.00232124,,0.484648914,0.005424545,0.000554897,0.001617052,0.001828538,0.001551652,0.00380506,0.140576533,0.002563146,0.001043987,0.002549479,0.00232124,,,0.044529682,0.00232124,0.000856879,,,,,0.178220225,0.001828538,0.000654734,,0.001188646,0.00073358,,1,0.010584062
201871951,1.827818794,0.565251382,0.000882198,0.040878715,0.005951903,0.000240983,0.000232383,1.924347133,0.139914891,0.000882198,0.0020922,0.000308173,0.000117616,0.000240983,1.727385395,0.020842254,0.001180912,0.002358472,0.000263699,0.000240983,0.000232383,2.029068216,0.008204014,0.000380339,0.0020922,0.000220112,0.000117616,0.000162463,2.140114254,0.006714454,0.000235866,0.000710591,0.000874374,0.000117616,,0,0.008572263
201680569,0.784744898,0.440296621,0.002318851,0.302036873,0.197153157,0.100746512,0.043381232,0.06539494,0.013526712,0.000866767,,,,,0.261585152,0.00572846,0.000839536,0.000866767,0.001856192,0.001182946,0.003951563,0.056047308,0.003951563,0.002376857,,,,,0.156952781,0.003491386,0.001754155,0.001182946,0.001004292,0.001415902,,1,0.008593029
201434469,0.981712571,0.28071216,0.003051103,0.002246704,0.001134482,0.000377193,0.000750112,1.143445046,0.239771192,0.001251045,0.003442995,0.000586403,0.000377193,0.000249836,0.90471181,0.051349833,0.002364968,0.001304168,0.000324315,0.000179434,0.000223707,1.335898511,0.035413681,0.002313983,0.010181152,0.000586403,0.000301161,0.000249836,1.210799732,0.03072352,0.000469382,0.003442995,0.000586403,,3.19E-05,0,0.008728336
201540013,0.807233335,0.780662501,0.001748712,0.139827231,0.02231831,0.002818593,0.006197317,0.352205723,0.01337647,0.010885084,0.002363895,0.002974644,0.002485523,0.003999605,0.855930258,0.012892342,0.001437806,0.003006102,0.001911878,0.001178317,0.002067641,0.74255492,0.010885084,0.002277251,0.002278573,0.002975655,0.002067641,0.006197317,0.931519411,0.007543935,0.001582448,0.003800186,0.001911878,0.001017368,,0,0.012292576
201700240,12.50965125,0.679132204,,0.041580382,0.010585515,0.002387904,0.002763812,11.86179414,0.49859794,,0.02806589,0.010585515,0.002763812,0.00263958,13.232365,0.412634482,,0.013922045,0.024274346,0.002817747,0.002763812,11.27773617,0.196945507,,0.024274346,0.002817747,0.002135704,0.001722564,14.04370486,0.079227366,,0.018113241,0.024274346,0.001950201,,0,0.009004725
201674814,13.56831151,0.088551628,,0.01706254,0.011262247,0.003917548,0.001376901,14.29411655,0.064479516,,0.019366659,0.011262247,0.001703691,0.000896825,12.91265237,0.06132875,,0.010172236,0.004278555,0.000896825,0.00233494,11.35762667,0.030006535,,0.01307634,0.001237045,0.000276929,0.00233494,12.22353091,0.024916683,,0.00051983,0.00037832,0.000276929,0.002159554,0,0.009068506
201704541,0.411357182,0.925791946,0.020608788,0.061104287,0.00423857,0.003092817,0.002941296,0.137114164,0.00413803,0.003522658,0.002994483,0.00295911,,,0.303530571,0.003522659,0.000402722,0.000275193,0.002463221,0.002994483,0.003092817,1.275328721,0.002968499,7.69E-05,0.000268351,0.000157876,0.000211536,0.000351349,0.064386487,0.002789381,0.000152274,,,,,1,0.008572521
201671506,1.413637912,0.83278771,0.00508509,0.018990789,0.003279101,0.002297864,0.006200888,1.488442947,0.350676983,0.00508509,0.005652559,0.001721239,0.003279101,0.003834434,1.345992064,0.118914164,0.004559351,0.004267977,0.003279101,0.002255355,0.001453234,1.617590065,0.034543466,0.00508509,0.005652559,0.001983464,0.003279101,0.000737434,1.259301529,0.022081514,0.004559351,0.001983464,0.000239334,,0.001701473,0,0.024392985
201499998,17.13246776,0.715605429,0.029215318,0.019598124,0.004702153,0.001146569,0.00113485,9.049751361,0.351494673,0.028984228,0.019598124,0.004234756,0.000897443,0.000897443,8.13176341,0.334704334,0.028984228,0.004753734,0.000761116,0.000897443,0.000402883,10.39989167,0.070652263,0.014058051,0.021607138,0.00218699,0.000761116,0.000137747,7.315488665,0.050665528,0.035399719,0.00218699,0.000761116,0.000137747,0.000402883,1,0.00868714
201817375,15.39192304,0.059082098,,0.007028822,0.008860552,0.007197395,0.0112566,14.5536205,0.040743367,,0.010254554,0.008860552,0.0112566,0.010330477,16.33270241,0.039457577,,0.007028822,0.003126569,0.007072013,0.0112566,17.20925021,0.014282575,,0.007028822,0.010254554,0.005285341,0.001413098,13.80191578,0.012136054,,0.010254554,0.003138988,,0.005986598,0,0.008738576
201790080,0.139427389,0.98768028,0.000136226,0.01943825,0.003240462,,,0.088883683,0.003865199,0.003290197,0.002705015,,,,0.323234925,0.003322577,8.86E-05,0.000419318,0.002522462,0.002533731,0.002964918,0.197495192,0.003290197,8.86E-05,0.000170556,0.000168693,0.003240462,5.80E-05,1.015282515,0.003125715,9.70E-05,0.000114515,0.000160689,0.000113383,0.000191332,0,0.00858122
201567820,20,0.048549951,,0.044841309,0.037435751,0.021210683,0.016898874,8.386991089,0.043689908,0.025082376,0.020135417,0.012682784,0.005491173,0.004032075,5.934517692,0.037435751,0.035325572,0.012682784,0.004716802,0.002330243,0.003365134,9.4777243,0.033284423,0.015169407,0.020677651,0.011813291,0.005284625,0.004032075,11.27773617,0.032517231,,0.020894775,0.012705043,0.005011009,0.004716802,0,0.008770222
201330013,14.68693823,0.66534214,,0.008519896,0.000988798,0.002356223,0.002356223,13.92176057,0.524219642,,0.002698875,0.00169966,0.002356223,0.00063652,15.54112028,0.481345107,,0.013452128,0.001169322,0.00169966,0.002184109,13.232365,0.251259109,,0.00169154,0.00169966,0.002184109,0.000664348,16.50079498,0.154517782,,0.022259343,0.001169322,0.001580701,,0,0.009207576
201656525,7.628763572,0.690505868,0.078726514,0.002715183,0.001025456,0.000466224,0.000737865,8.050104822,0.302275422,0.098672781,0.003847209,0.001025456,0.000466224,0.000737865,7.249334516,0.237050613,0.078726514,0.001649293,0.000616022,0.000466224,0.000504743,19.0494853,0.106839076,,0.056817763,0.031720438,0.03428482,0.002622826,17.98126902,0.085324544,,0.056817763,0.030963947,0.032311159,0.001543024,0,0.008591348
201603595,14.29411655,0.654128013,,0.006564798,0.002122546,0.000967045,0.000841065,13.56831151,0.45729718,,0.007072084,0.001460603,0.000713767,0.000856274,15.10196055,0.45242507,,0.006771591,0.002122546,0.000971174,0.000585184,12.91265237,0.195010043,,0.007493315,0.000971174,0.000150068,0.000856274,19.0494853,0.164251076,,0.033892673,0.007493315,0.002122546,0.000971174,0,0.009504823
201371436,20,0.071872578,,0.008175051,0.00716995,0.00286886,0.006014678,16.00658621,0.070882889,,0.005338608,0.002561021,0.005673828,0.006955641,15.10196055,0.05558445,,0.003932144,0.002403339,0.006955641,0.006955641,17.02649374,0.05227677,,0.008175051,0.00510076,0.005673828,0.006955641,18.82580772,0.051852506,,0.008175051,0.00510076,0.002403339,0.002700548,0,0.00860554
201518531,20,0.096696557,,0.033046751,0.032074828,0.012375609,0.015725964,18.82580772,0.058178217,,0.033046751,0.020110378,0.012375609,0.015725964,17.7818426,0.03492861,,0.017930477,0.012871085,0.011315197,0.013116323,7.451486455,0.032074828,0.026806761,0.013116323,0.018377854,0.022048592,0.005343046,13.68411675,0.026806761,,0.0019189,0.011315197,0.013116323,0.026504935,0,0.008574395
201839237,20,0.131168167,,0.019735863,0.008374784,0.006799895,0.003758352,18.82580772,0.093510226,,0.010794698,0.008374784,0.005444038,0.003758352,14.68693823,0.073105601,,0.008374784,0.005444038,0.003683323,0.006589813,15.54112028,0.049592438,,0.010794698,0.005444038,0.001123616,0.004707089,17.7818426,0.049107984,,0.010794698,0.001969296,0.001123616,0.002149728,0,0.012395402
201824843,15.10196055,0.049755992,,0.011346536,0.009525443,0.011623349,0.007785271,20,0.0357692,,0.011917911,0.014937175,0.009525443,0.011623349,16.00658621,0.030582979,,0.011162725,0.009525443,0.011623349,0.006124867,14.29411655,0.029830315,,0.001683873,0.011520848,0.004263191,0.006023982,18.82580772,0.020923099,,0.011917911,0.00801977,0.011623349,0.011623349,0,0.009157374
201884852,0.246655055,0.022159282,0.006596886,0.005059143,0.0025853,0.002395429,0.001174563,7.70205895,0.021803138,0.005112014,0.003290579,0.013109464,0.012973797,0.009246666,10.74849545,0.020588913,0.015937687,0.004226126,0.005154033,0.012958471,0.013167501,20,0.015937687,,0.014657371,0.005045414,0.00571108,0.00571108,2.443438338,0.012958471,0.00571108,0.006228369,0.006061931,0.008885348,0.004712915,0,0.008609823
201589262,14.1678043,0.019471356,,0.010795995,0.015833761,0.004211069,0.007054349,17.58679124,0.019225041,,0.002846836,0.01328887,0.00968444,0.004211069,2.016309428,0.018279343,0.003966932,0.013533378,0.011121403,0.010532612,0.00731957,18.60732198,0.017945198,,0.002916481,0.008814309,0.015833761,0.003966932,20,0.017475688,,0.002916481,0.00407162,0.015833761,,0,0.008624402
201552030,0.311587376,0.935089859,0.008815361,0.101449513,0.015312002,0.002426119,,0.10385965,0.003360307,0.000400499,0.001965075,,,,0.171914024,0.003243977,0.000211224,0.002498252,0.001965075,0.002609495,,0.427185741,0.00290247,0.00013409,0.000310122,0.000597997,0.002498252,0.002498252,0.071559328,0.002727145,0.000528875,,,,,1,0.008773106
201890494,2.532527169,0.150990652,0.05639113,0.103275883,0.092161339,0.07835977,0.066496395,0.211372931,0.054406236,0.006696744,0.012198457,0.001280978,0.00045044,0.000394979,0.181180773,0.033762948,0.018916494,0.004679011,0.000636945,0.000418666,,0.845548041,0.02905284,0.007201113,0.006696744,0.013821305,0.010184095,0.024512331,0.158535785,0.024512331,0.003016137,0.00154664,0.000418666,,,1,0.00941127
201198562,14.42270132,0.116388407,,0.00896097,0.008754925,0.008846174,0.00841459,13.68411675,0.089083428,,0.00649172,0.002923079,0.008846174,0.00529581,15.24556319,0.088736909,,0.00896097,0.008754925,0.00136239,0.004578845,16.168,0.046623319,,0.02256926,0.008754925,0.001194301,0.00441676,13.01749271,0.040103486,,0.00685245,0.000637241,,0.002717873,0,0.008712035
201695625,0.584381392,0.938491205,0.00844792,0.042408004,0.000533508,0.003805718,0.00306816,0.194783916,0.005770634,0.000709412,0.000533508,0.00306816,0.003634272,0.002193304,1.523809146,0.003895775,0.000265945,0.000814926,0.00045453,0.000731366,0.001815319,0.133295357,0.003486713,0.001815319,0.000234594,0.002193304,,,0.086355935,0.003293579,0.000494438,0.002193304,,,,1,0.0090884
201802433,1.940651904,0.009636686,0.005680485,0.00235575,0.003933579,0.002869616,0.001687207,14.04370486,0.007269418,,0.006356355,0.005376794,0.005680485,0.006300068,2.962680061,0.006300068,0.005967612,0.002439025,0.001705346,0.005426128,0.003933579,8.30015347,0.006082158,0.005372513,0.005362529,0.005923819,0.005652112,0.005188031,0.81337615,0.005426128,0.002589734,0.001449394,0.005255465,0.001371952,0.000834102,0,0.009419768
201422314,12.70795757,0.065525031,,0.009392025,0.007184013,0.004114179,0.003430261,12.03994607,0.046474467,,0.007597133,0.007184013,0.001409481,0.003430261,9.258794879,0.044432371,0.023774452,0.007184013,0.001403625,0.00337537,0.010580711,13.45444989,0.042547776,,0.010588355,0.003939427,0.004964957,0.001409481,8.801356911,0.034228976,0.023774452,0.003939427,7.48E-05,0.010580711,0.010580711,0,0.008630815
201565020,13.56831151,0.841086841,,0.058969503,0.010885339,0.002883219,0.001379018,12.91265237,0.617266437,,0.030077222,0.00495613,0.002328164,0.000819058,14.29411655,0.592661204,,0.016347299,0.011207502,0.004168935,0.001379018,15.10196055,0.183018958,,0.030000624,0.011207502,0.004800528,0.001379018,12.22353091,0.168284349,,0.029924007,0.004800528,,0.000819058,0,0.008704916
